pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
4-Seam Fastball,23,FF,2022-08-16,0,93.94347826086955,2.670434782608695,53.60260869565217,,,,
Slider,9,SL,2022-08-16,0,82.4,2.806666666666666,53.68555555555557,,,,
Changeup,1,CH,2022-08-16,0,88.3,2.82,53.65,,,,
Slider,10,SL,2022-08-20,0,83.33,2.934,53.66,,,,
4-Seam Fastball,18,FF,2022-08-20,0,95.17777777777776,2.735555555555555,53.625555555555565,,,,
Changeup,2,CH,2022-08-20,0,88.65,2.85,53.465,,,,
4-Seam Fastball,10,FF,2022-08-21,0,93.72,2.756,53.749,,,,
Changeup,3,CH,2022-08-21,0,89.09999999999998,2.833333333333333,53.43666666666667,,,,
Slider,5,SL,2022-08-21,0,83.42,2.912,53.774,,,,
4-Seam Fastball,29,FF,2022-08-26,0,94.8689655172414,2.768620689655173,53.616896551724125,,,,
Changeup,3,CH,2022-08-26,0,89.60000000000001,2.91,53.41,,,,
Slider,9,SL,2022-08-26,0,84.22222222222221,2.9177777777777774,53.65666666666667,,,,
Slider,9,SL,2022-08-30,0,84.13333333333334,2.9466666666666668,53.66,,,,
4-Seam Fastball,14,FF,2022-08-30,0,93.99285714285712,2.782142857142857,53.69499999999999,,,,
4-Seam Fastball,24,FF,2022-09-04,0,95.05416666666666,2.9120833333333334,53.505833333333335,,,,
Changeup,4,CH,2022-09-04,0,90.325,2.9975000000000005,53.365,,,,
Slider,5,SL,2022-09-04,0,84.9,3.02,53.49400000000001,,,,
Slider,20,SL,2022-09-10,0,84.16499999999999,2.9695,53.818,,,,
4-Seam Fastball,18,FF,2022-09-10,0,93.96111111111112,2.780555555555556,53.77222222222222,,,,
Changeup,3,CH,2022-09-10,0,88.73333333333333,2.8766666666666665,53.650000000000006,,,,
4-Seam Fastball,18,FF,2022-09-14,0,93.57777777777778,2.7294444444444443,53.74,,,,
Slider,12,SL,2022-09-14,0,83.78333333333333,2.856666666666667,53.828333333333326,,,,
Changeup,1,CH,2022-09-14,0,89.0,2.8,53.53,,,,
4-Seam Fastball,22,FF,2022-09-19,0,95.01363636363637,2.8013636363636363,53.69863636363637,,,,
Slider,10,SL,2022-09-19,0,83.94,2.951,53.80499999999999,,,,
Changeup,1,CH,2022-09-19,0,87.9,2.85,53.5,,,,
4-Seam Fastball,6,FF,2022-09-25,0,94.18333333333334,2.74,53.69833333333333,,,,
Slider,4,SL,2022-09-25,0,84.175,2.9025,53.7375,,,,
Changeup,1,CH,2022-09-25,0,88.5,2.86,53.64,,,,
4-Seam Fastball,5,FF,2022-09-28,0,94.0,2.922,53.726,,,,
Slider,6,SL,2022-09-28,0,84.86666666666666,3.003333333333334,53.78333333333333,,,,
4-Seam Fastball,24,FF,2022-10-01,0,94.87083333333334,2.78125,53.754166666666656,,,,
Slider,8,SL,2022-10-01,0,85.0125,2.9025000000000007,53.7225,,,,
Changeup,1,CH,2022-10-01,0,89.5,2.75,53.66,,,,
4-Seam Fastball,23,FF,2022-10-05,0,93.62173913043478,2.824347826086957,53.64652173913045,,,,
Slider,11,SL,2022-10-05,0,83.19090909090909,2.8845454545454543,53.67272727272726,,,,
Changeup,2,CH,2022-10-05,0,88.15,2.945,53.675,,,,
4-Seam Fastball,1,FF,2023-03-30,0,94.3,2.65,53.62,,,,
Slider,1,SL,2023-03-30,0,81.0,2.8,53.76,,,,
4-Seam Fastball,13,FF,2023-04-01,0,94.3,2.629230769230769,53.58846153846154,,,,
Slider,11,SL,2023-04-01,0,81.39999999999999,2.6727272727272724,53.5990909090909,,,,
Slider,9,SL,2023-04-03,0,82.11111111111113,2.864444444444444,53.577777777777776,,,,
4-Seam Fastball,9,FF,2023-04-03,0,94.62222222222222,2.723333333333333,53.65888888888889,,,,
Changeup,2,CH,2023-04-03,0,90.5,2.805,53.510000000000005,,,,
4-Seam Fastball,8,FF,2023-04-07,0,93.23749999999998,2.7549999999999994,53.4975,,,,
Slider,4,SL,2023-04-07,0,81.375,2.865,53.51,,,,
Changeup,1,CH,2023-04-07,0,88.8,2.78,53.47,,,,
4-Seam Fastball,8,FF,2023-04-07,0,93.23749999999998,2.7549999999999994,53.4975,,,,
Slider,4,SL,2023-04-07,0,81.375,2.865,53.51,,,,
Changeup,1,CH,2023-04-07,0,88.8,2.78,53.47,,,,
4-Seam Fastball,13,FF,2023-04-08,0,93.68461538461536,2.696153846153846,53.38153846153846,,,,
Changeup,1,CH,2023-04-08,0,89.5,2.68,53.21,,,,
Slider,6,SL,2023-04-08,0,81.48333333333333,2.7750000000000004,53.43333333333333,,,,
4-Seam Fastball,12,FF,2023-04-12,0,94.83333333333331,2.7525,53.665,,,,
Changeup,1,CH,2023-04-12,0,89.3,2.78,53.54,,,,
Slider,1,SL,2023-04-12,0,82.1,2.79,53.55,,,,
Slider,8,SL,2023-04-15,0,81.525,2.7662500000000003,53.62875,,,,
4-Seam Fastball,8,FF,2023-04-15,0,93.9125,2.62,53.73749999999999,,,,
Slider,3,SL,2023-04-17,0,81.16666666666667,2.8633333333333333,53.57666666666668,,,,
4-Seam Fastball,8,FF,2023-04-17,0,92.45,2.73,53.64999999999999,,,,
Slider,8,SL,2023-04-19,0,80.7375,2.7525000000000004,53.673750000000005,,,,
4-Seam Fastball,9,FF,2023-04-19,0,93.23333333333332,2.6888888888888887,53.69555555555555,,,,
4-Seam Fastball,11,FF,2023-04-22,0,93.1181818181818,2.6018181818181816,53.5290909090909,,,,
Slider,6,SL,2023-04-22,0,80.78333333333335,2.7550000000000003,53.49666666666666,,,,
4-Seam Fastball,10,FF,2023-04-25,0,94.52,2.792,53.646,,,,
Slider,5,SL,2023-04-25,0,82.64,2.858,53.664,,,,
4-Seam Fastball,9,FF,2023-04-26,0,94.05555555555556,2.6988888888888893,53.67333333333334,,,,
Slider,5,SL,2023-04-26,0,82.82000000000001,2.898000000000001,53.732000000000006,,,,
4-Seam Fastball,13,FF,2023-04-29,0,94.9153846153846,2.664615384615385,53.6023076923077,,,,
Changeup,1,CH,2023-04-29,0,89.9,2.8,53.47,,,,
Slider,5,SL,2023-04-29,0,81.84,2.706,53.592,,,,
4-Seam Fastball,8,FF,2023-04-30,0,93.9875,2.64375,53.545,,,,
Slider,3,SL,2023-04-30,0,80.76666666666667,2.56,53.52333333333333,,,,
Slider,7,SL,2023-05-02,0,82.42857142857143,2.651428571428572,53.805714285714295,,,,
4-Seam Fastball,6,FF,2023-05-02,0,93.41666666666669,2.5883333333333334,53.93333333333334,,,,
Changeup,2,CH,2023-05-02,0,89.0,2.64,53.845,,,,
Slider,8,SL,2023-05-06,0,82.75,2.7349999999999994,53.626250000000006,,,,
4-Seam Fastball,7,FF,2023-05-06,0,94.28571428571428,2.662857142857143,53.65285714285715,,,,
Slider,7,SL,2023-05-07,0,83.54285714285716,2.8114285714285714,53.73285714285714,,,,
4-Seam Fastball,4,FF,2023-05-07,0,95.2,2.785,53.7775,,,,
Slider,10,SL,2023-05-08,0,82.95,2.758,53.636,,,,
4-Seam Fastball,12,FF,2023-05-08,0,93.95833333333331,2.704166666666667,53.6975,,,,
Slider,6,SL,2023-05-13,0,82.73333333333333,2.7616666666666667,53.66666666666666,,,,
4-Seam Fastball,3,FF,2023-05-13,0,94.16666666666669,2.803333333333333,54.01,,,,
Slider,4,SL,2023-05-16,0,83.10000000000001,2.8175000000000003,53.7875,,,,
4-Seam Fastball,4,FF,2023-05-16,0,93.325,2.7175,53.7175,,,,
Slider,7,SL,2023-05-17,0,83.24285714285715,2.822857142857143,53.94571428571429,,,,
4-Seam Fastball,7,FF,2023-05-17,0,94.04285714285716,2.7642857142857147,53.77999999999999,,,,
Slider,6,SL,2023-05-19,0,83.66666666666667,2.708333333333333,53.94333333333333,,,,
4-Seam Fastball,5,FF,2023-05-19,0,93.7,2.678,54.038,,,,
4-Seam Fastball,10,FF,2023-05-21,0,94.43,2.725,53.77700000000001,,,,
Slider,6,SL,2023-05-21,0,83.38333333333334,2.7216666666666662,53.836666666666666,,,,
4-Seam Fastball,8,FF,2023-05-23,0,94.875,2.63875,53.555,,,,
Slider,7,SL,2023-05-23,0,82.64285714285712,2.647142857142857,53.54142857142857,,,,
Slider,2,SL,2023-05-25,0,83.15,2.81,53.58,,,,
4-Seam Fastball,3,FF,2023-05-25,0,94.86666666666667,2.643333333333333,53.73666666666667,,,,
4-Seam Fastball,4,FF,2023-05-26,0,95.575,2.7525,53.56,,,,
Slider,2,SL,2023-05-26,0,84.25,2.78,53.545,,,,
4-Seam Fastball,9,FF,2023-05-28,0,95.38888888888889,2.7488888888888887,53.50666666666668,,,,
Slider,13,SL,2023-05-28,0,83.6846153846154,2.8546153846153848,53.49384615384615,,,,
Slider,1,SL,2023-05-30,0,83.0,2.89,53.86,,,,
4-Seam Fastball,3,FF,2023-05-30,0,96.16666666666669,2.653333333333333,53.873333333333335,,,,
Slider,3,SL,2023-06-02,0,83.60000000000001,2.703333333333333,53.653333333333336,,,,
4-Seam Fastball,10,FF,2023-06-02,0,96.18,2.585,53.824,,,,
Slider,7,SL,2023-06-05,0,83.61428571428573,2.7228571428571438,53.78714285714286,,,,
4-Seam Fastball,12,FF,2023-06-05,0,95.15833333333336,2.639166666666666,53.76916666666667,,,,
4-Seam Fastball,12,FF,2023-06-07,0,95.425,2.6991666666666667,53.98333333333333,,,,
Slider,2,SL,2023-06-07,0,82.5,2.745,54.02,,,,
4-Seam Fastball,6,FF,2023-06-09,0,95.68333333333334,2.63,53.74666666666667,,,,
Slider,9,SL,2023-06-09,0,83.6888888888889,2.68,53.67888888888889,,,,
4-Seam Fastball,16,FF,2023-06-16,0,94.60625,2.7006250000000005,53.699375,,,,
Slider,8,SL,2023-06-16,0,83.50000000000001,2.80375,53.66875,,,,
Slider,9,SL,2023-06-18,0,83.27777777777777,2.714444444444444,53.52444444444444,,,,
4-Seam Fastball,9,FF,2023-06-18,0,95.83333333333331,2.6,53.61,,,,
4-Seam Fastball,11,FF,2023-06-22,0,95.46363636363638,2.771818181818181,54.03181818181818,,,,
Slider,7,SL,2023-06-22,0,83.82857142857142,2.768571428571429,54.11285714285714,,,,
Slider,4,SL,2023-06-24,0,84.15,2.7775,53.55,,,,
4-Seam Fastball,13,FF,2023-06-24,0,95.96153846153844,2.6846153846153844,53.42999999999999,,,,
4-Seam Fastball,8,FF,2023-06-25,0,94.75,2.74125,53.74,,,,
Slider,8,SL,2023-06-25,0,83.68749999999999,2.8525,53.655,,,,
Slider,2,SL,2023-06-28,0,84.0,2.7350000000000003,53.52,,,,
4-Seam Fastball,3,FF,2023-06-28,0,96.16666666666669,2.7099999999999995,53.580000000000005,,,,
4-Seam Fastball,2,FF,2023-06-29,0,94.75,2.59,53.495000000000005,,,,
Slider,5,SL,2023-06-29,0,83.78,2.748,53.45399999999999,,,,
Slider,7,SL,2023-07-02,0,83.74285714285713,2.8285714285714287,53.59142857142857,,,,
4-Seam Fastball,13,FF,2023-07-02,0,95.13846153846154,2.766923076923077,53.5546153846154,,,,
4-Seam Fastball,13,FF,2023-07-03,0,93.75384615384615,2.7353846153846155,54.02000000000001,,,,
Slider,5,SL,2023-07-03,0,82.85999999999999,2.808,53.77,,,,
4-Seam Fastball,11,FF,2023-08-02,0,94.5909090909091,2.618181818181818,53.72727272727274,,,,
Slider,7,SL,2023-08-02,0,83.5,2.685714285714285,53.62714285714286,,,,
Changeup,1,CH,2023-08-02,0,93.1,2.53,53.69,,,,
Slider,5,SL,2023-08-06,0,83.42,2.82,53.544,,,,
4-Seam Fastball,15,FF,2023-08-06,0,95.34,2.7173333333333334,53.57266666666667,,,,
Slider,6,SL,2023-08-08,0,82.73333333333335,2.8683333333333336,53.595,,,,
4-Seam Fastball,6,FF,2023-08-08,0,94.21666666666664,2.776666666666667,53.62833333333333,,,,
4-Seam Fastball,11,FF,2023-08-14,0,94.3818181818182,2.729090909090909,53.75636363636364,,,,
Slider,12,SL,2023-08-14,0,82.63333333333334,2.8799999999999994,53.73916666666667,,,,
4-Seam Fastball,7,FF,2023-08-16,0,94.97142857142856,2.758571428571429,53.80285714285714,,,,
Slider,6,SL,2023-08-16,0,83.18333333333332,2.7783333333333338,53.668333333333344,,,,
4-Seam Fastball,5,FF,2023-08-19,0,95.76,2.7920000000000003,53.846,,,,
Slider,1,SL,2023-08-19,0,83.4,2.92,53.89,,,,
Slider,7,SL,2023-08-22,0,84.70000000000002,2.7985714285714285,53.48285714285714,,,,
4-Seam Fastball,8,FF,2023-08-22,0,97.575,2.70125,53.57875000000001,,,,
Slider,7,SL,2023-08-26,0,81.88571428571429,2.825714285714286,53.65714285714286,,,,
