pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Changeup,5,CH,2023-07-01,0,86.32,3.304,54.56199999999999,,,,
4-Seam Fastball,5,FF,2023-07-01,0,96.44,3.22,54.556,,,,
Slider,1,SL,2023-07-01,0,82.1,3.49,54.42,,,,
4-Seam Fastball,11,FF,2023-07-02,0,96.76363636363637,2.9109090909090907,54.60727272727272,,,,
Changeup,1,CH,2023-07-02,0,89.9,3.05,54.76,,,,
Slider,1,SL,2023-07-02,0,82.8,3.29,54.9,,,,
4-Seam Fastball,18,FF,2023-07-04,0,96.6111111111111,3.1372222222222224,54.59277777777779,,,,
Changeup,7,CH,2023-07-04,0,85.89999999999999,3.2857142857142856,54.80857142857143,,,,
4-Seam Fastball,9,FF,2023-07-06,0,95.82222222222222,3.1477777777777782,54.75,,,,
Changeup,5,CH,2023-07-06,0,85.50000000000001,3.2960000000000003,54.80799999999999,,,,
4-Seam Fastball,21,FF,2023-07-09,0,96.54761904761902,3.099523809523809,54.389523809523816,,,,
Changeup,5,CH,2023-07-09,0,85.78,3.26,54.412,,,,
4-Seam Fastball,14,FF,2023-07-15,0,95.3,3.0885714285714285,54.73214285714287,,,,
Changeup,3,CH,2023-07-15,0,85.66666666666667,3.1666666666666665,54.68333333333334,,,,
4-Seam Fastball,5,FF,2023-07-16,0,93.7,3.22,54.538,,,,
Changeup,2,CH,2023-07-16,0,84.75,3.255,54.58,,,,
Slider,2,SL,2023-07-16,0,79.35,3.54,54.895,,,,
4-Seam Fastball,11,FF,2023-07-18,0,95.0,3.25,54.61909090909091,,,,
Changeup,2,CH,2023-07-18,0,83.30000000000001,3.335,54.675,,,,
4-Seam Fastball,13,FF,2023-07-21,0,95.1153846153846,3.113846153846154,54.73615384615385,,,,
Changeup,4,CH,2023-07-21,0,85.79999999999998,3.27,54.905,,,,
Changeup,5,CH,2023-07-25,0,84.93999999999998,3.194,54.58,,,,
4-Seam Fastball,17,FF,2023-07-25,0,94.17058823529412,3.0494117647058827,54.39823529411765,,,,
4-Seam Fastball,3,FF,2023-07-27,0,93.76666666666668,3.043333333333333,54.723333333333336,,,,
4-Seam Fastball,10,FF,2023-07-31,0,93.89,3.156,54.55899999999999,,,,
Changeup,1,CH,2023-07-31,0,83.0,3.41,55.06,,,,
4-Seam Fastball,2,FF,2023-08-02,0,95.0,3.125,54.645,,,,
4-Seam Fastball,13,FF,2023-08-04,0,97.20000000000002,3.215384615384615,54.50692307692308,,,,
Changeup,1,CH,2023-08-04,0,88.1,3.08,54.6,,,,
4-Seam Fastball,18,FF,2023-08-08,0,96.56111111111107,3.1038888888888883,54.589444444444446,,,,
Slider,3,SL,2023-08-08,0,83.63333333333334,3.303333333333333,54.77,,,,
Changeup,2,CH,2023-08-08,0,86.8,3.205,54.635000000000005,,,,
4-Seam Fastball,18,FF,2023-08-08,0,96.56111111111107,3.1038888888888883,54.589444444444446,,,,
Slider,3,SL,2023-08-08,0,83.63333333333334,3.303333333333333,54.77,,,,
Changeup,2,CH,2023-08-08,0,86.8,3.205,54.635000000000005,,,,
Changeup,5,CH,2023-08-10,0,86.22,3.362,54.892,,,,
4-Seam Fastball,4,FF,2023-08-10,0,96.15,3.055,54.525,,,,
Changeup,4,CH,2023-08-11,0,85.325,3.275,54.89,,,,
4-Seam Fastball,12,FF,2023-08-11,0,95.59166666666668,3.060833333333333,54.74916666666667,,,,
4-Seam Fastball,9,FF,2023-08-12,0,94.81111111111112,2.9922222222222223,54.83888888888889,,,,
Changeup,3,CH,2023-08-12,0,84.3,3.26,54.93,,,,
4-Seam Fastball,5,FF,2023-08-15,0,94.06,3.198,54.61,,,,
Changeup,1,CH,2023-08-15,0,84.6,3.3,54.74,,,,
Slider,1,SL,2023-08-15,0,84.3,3.48,54.89,,,,
4-Seam Fastball,9,FF,2023-08-16,0,95.8111111111111,2.9977777777777783,54.64222222222222,,,,
Changeup,1,CH,2023-08-16,0,86.8,3.06,54.53,,,,
4-Seam Fastball,5,FF,2023-08-18,0,94.93999999999998,3.112,54.89799999999999,,,,
Changeup,3,CH,2023-08-18,0,85.36666666666667,3.22,54.88666666666666,,,,
4-Seam Fastball,14,FF,2023-08-19,0,95.6,3.0657142857142854,54.42214285714287,,,,
Changeup,4,CH,2023-08-19,0,85.275,3.1699999999999995,54.585,,,,
4-Seam Fastball,20,FF,2023-08-23,0,95.5,2.9595,54.6585,,,,
Changeup,10,CH,2023-08-23,0,86.85,3.225,54.88099999999999,,,,
4-Seam Fastball,14,FF,2023-08-26,0,96.60714285714286,2.9250000000000003,54.49142857142858,,,,
Changeup,6,CH,2023-08-26,0,87.25,3.043333333333333,54.23,,,,
4-Seam Fastball,10,FF,2023-08-28,0,95.27,3.137,54.362,,,,
Changeup,4,CH,2023-08-28,0,85.725,3.345,54.7,,,,
Slider,1,SL,2023-08-28,0,81.6,3.4,54.56,,,,
4-Seam Fastball,9,FF,2023-08-30,0,94.6,3.0544444444444445,54.56555555555556,,,,
Changeup,5,CH,2023-08-30,0,85.26,3.2060000000000004,54.74400000000001,,,,
4-Seam Fastball,8,FF,2023-09-01,0,95.2625,2.9475,54.50375,,,,
Slider,1,SL,2023-09-01,0,82.9,3.11,54.72,,,,
Changeup,2,CH,2023-09-01,0,85.25,3.175,54.705,,,,
4-Seam Fastball,7,FF,2023-09-03,0,95.27142857142856,2.994285714285714,54.57714285714285,,,,
Changeup,2,CH,2023-09-03,0,85.2,3.075,54.575,,,,
4-Seam Fastball,17,FF,2023-09-08,0,95.1470588235294,2.951176470588236,54.68411764705883,,,,
Changeup,3,CH,2023-09-08,0,85.16666666666667,3.1966666666666668,54.79,,,,
Changeup,2,CH,2023-09-10,0,84.6,3.25,54.54,,,,
4-Seam Fastball,3,FF,2023-09-10,0,94.7,3.02,54.22,,,,
4-Seam Fastball,8,FF,2023-09-11,0,95.425,3.06375,54.36375,,,,
Changeup,2,CH,2023-09-11,0,86.85,3.235,54.510000000000005,,,,
4-Seam Fastball,6,FF,2023-09-14,0,95.06666666666668,2.6316666666666664,54.57,,,,
Changeup,5,CH,2023-09-14,0,85.93999999999998,2.922,54.626,,,,
Changeup,8,CH,2023-09-16,0,85.7125,2.77375,54.51624999999999,,,,
4-Seam Fastball,8,FF,2023-09-16,0,95.35,2.6075,54.41875,,,,
4-Seam Fastball,11,FF,2023-09-18,0,94.82727272727271,2.7227272727272727,54.621818181818185,,,,
Changeup,8,CH,2023-09-18,0,84.37500000000001,2.86625,54.79375,,,,
4-Seam Fastball,5,FF,2023-09-20,0,94.3,2.752,54.57000000000001,,,,
Changeup,5,CH,2023-09-20,0,84.88,2.9400000000000004,54.716,,,,
4-Seam Fastball,12,FF,2023-09-21,0,94.48333333333332,2.5900000000000003,54.583333333333336,,,,
Changeup,4,CH,2023-09-21,0,85.05000000000001,2.72,54.6325,,,,
4-Seam Fastball,15,FF,2023-09-24,0,95.60666666666664,2.7880000000000007,54.56933333333335,,,,
Changeup,10,CH,2023-09-24,0,85.97000000000001,3.002,54.75699999999999,,,,
4-Seam Fastball,15,FF,2023-09-24,0,95.60666666666664,2.7880000000000007,54.56933333333335,,,,
Changeup,10,CH,2023-09-24,0,85.97000000000001,3.002,54.75699999999999,,,,
4-Seam Fastball,13,FF,2023-09-29,0,94.80769230769232,2.79,54.47769230769231,,,,
Changeup,6,CH,2023-09-29,0,84.88333333333334,2.9850000000000008,54.505,,,,
4-Seam Fastball,8,FF,2023-10-01,0,95.675,2.6975,54.36999999999999,,,,
Changeup,1,CH,2023-10-01,0,85.2,2.78,54.54,,,,
