pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Slider,13,SL,2022-05-30,0,81.46153846153847,2.480769230769231,54.32000000000001,,,,
4-Seam Fastball,11,FF,2022-05-30,0,91.9909090909091,2.3345454545454545,54.33363636363636,,,,
Slider,10,SL,2022-05-17,0,81.07,2.496,54.42699999999999,,,,
4-Seam Fastball,16,FF,2022-05-17,0,92.83125,2.326875,54.31250000000001,,,,
Changeup,5,CH,2022-05-17,0,85.3,2.528,54.41,,,,
Slider,14,SL,2022-05-19,0,82.06428571428572,2.5142857142857147,54.27499999999999,,,,
4-Seam Fastball,8,FF,2022-05-19,0,93.8625,2.34125,54.20875,,,,
4-Seam Fastball,16,FF,2022-05-21,0,92.40000000000002,2.30125,54.349375,,,,
Slider,8,SL,2022-05-21,0,81.67500000000001,2.43125,54.40875,,,,
Sinker,1,SI,2022-05-24,0,92.8,2.42,54.3,,,,
4-Seam Fastball,6,FF,2022-05-24,0,92.36666666666667,2.475,54.4,,,,
Slider,2,SL,2022-05-24,0,80.65,2.585,54.515,,,,
Slider,12,SL,2022-05-26,0,82.14999999999999,2.5816666666666666,54.39666666666667,,,,
4-Seam Fastball,10,FF,2022-05-26,0,91.68,2.432,54.38199999999999,,,,
Changeup,1,CH,2022-05-26,0,84.8,2.64,54.4,,,,
Slider,13,SL,2022-05-30,0,81.46153846153847,2.480769230769231,54.32000000000001,,,,
4-Seam Fastball,11,FF,2022-05-30,0,91.9909090909091,2.3345454545454545,54.33363636363636,,,,
4-Seam Fastball,13,FF,2022-05-31,0,92.29230769230767,2.3346153846153843,54.19769230769232,,,,
Slider,15,SL,2022-05-31,0,82.44666666666669,2.4993333333333334,54.25266666666667,,,,
Slider,5,SL,2022-06-04,0,82.82000000000001,2.538,54.3,,,,
4-Seam Fastball,12,FF,2022-06-04,0,92.59166666666664,2.3400000000000003,54.248333333333335,,,,
Changeup,2,CH,2022-06-04,0,85.05000000000001,2.53,54.21,,,,
Sinker,2,SI,2022-08-18,0,93.55,2.31,54.31,,,,
Slider,3,SL,2022-08-18,0,84.36666666666666,2.563333333333333,54.25,,,,
4-Seam Fastball,5,FF,2022-08-18,0,93.58,2.22,54.342,,,,
4-Seam Fastball,14,FF,2022-06-10,0,92.85714285714288,2.2542857142857144,54.43642857142857,,,,
Slider,17,SL,2022-06-10,0,82.32352941176471,2.434117647058823,54.48705882352941,,,,
Changeup,1,CH,2022-06-10,0,85.3,2.52,54.4,,,,
4-Seam Fastball,8,FF,2022-06-13,0,93.275,2.2175,54.2675,,,,
Slider,7,SL,2022-06-13,0,83.28571428571429,2.427142857142857,54.24857142857143,,,,
Changeup,1,CH,2022-06-13,0,86.1,2.53,54.24,,,,
4-Seam Fastball,15,FF,2022-06-14,0,92.73333333333332,2.2753333333333337,54.184,,,,
Slider,5,SL,2022-06-14,0,82.58,2.558,54.288,,,,
Changeup,1,CH,2022-06-14,0,85.3,2.55,54.44,,,,
4-Seam Fastball,11,FF,2022-06-16,0,91.9,2.4172727272727275,54.26363636363637,,,,
Slider,5,SL,2022-06-16,0,81.14,2.654,54.424,,,,
Slider,6,SL,2022-06-21,0,83.31666666666666,2.4566666666666666,54.38666666666668,,,,
4-Seam Fastball,9,FF,2022-06-21,0,92.13333333333334,2.256666666666667,54.36111111111112,,,,
Sinker,5,SI,2022-06-21,0,92.2,2.2960000000000003,54.15,,,,
Slider,4,SL,2022-06-28,0,83.625,2.55,54.145,,,,
4-Seam Fastball,6,FF,2022-06-28,0,94.5,2.401666666666667,54.05166666666667,,,,
Sinker,1,SI,2022-06-28,0,94.1,2.49,54.23,,,,
4-Seam Fastball,14,FF,2022-06-30,0,93.17142857142858,2.382857142857143,54.16,,,,
Slider,10,SL,2022-06-30,0,83.71,2.512,54.236,,,,
4-Seam Fastball,11,FF,2022-07-01,0,92.42727272727274,2.2754545454545454,54.28,,,,
Slider,12,SL,2022-07-01,0,83.09166666666667,2.48,54.28333333333334,,,,
Sinker,4,SI,2022-07-01,0,92.65,2.2575,54.32,,,,
Slider,8,SL,2022-07-03,0,83.66250000000001,2.4325,54.29375,,,,
4-Seam Fastball,11,FF,2022-07-03,0,93.6909090909091,2.230909090909091,54.19545454545455,,,,
Sinker,1,SI,2022-07-04,0,92.8,2.37,54.46,,,,
Slider,2,SL,2022-07-04,0,83.6,2.465,54.545,,,,
Slider,2,SL,2022-07-06,0,82.35,2.65,54.555,,,,
4-Seam Fastball,3,FF,2022-07-07,0,92.46666666666664,2.283333333333333,54.28333333333333,,,,
Slider,6,SL,2022-07-07,0,82.25,2.47,54.39666666666667,,,,
4-Seam Fastball,5,FF,2022-07-09,0,92.9,2.28,54.422,,,,
Slider,4,SL,2022-07-09,0,82.35,2.455,54.4975,,,,
Sinker,1,SI,2022-07-09,0,92.7,2.4,54.17,,,,
Sinker,1,SI,2022-07-12,0,91.9,2.31,54.01,,,,
Slider,6,SL,2022-07-12,0,81.75,2.51,54.20666666666667,,,,
