pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Cutter,11,FC,2022-04-09,0,90.52727272727272,-3.0900000000000003,54.29636363636364,,,,
4-Seam Fastball,4,FF,2022-04-09,0,94.125,-3.0325,54.2825,,,,
Sinker,8,SI,2022-04-09,0,93.7875,-3.09875,54.30625,,,,
Curveball,1,CU,2022-04-09,0,80.1,-2.91,54.35,,,,
Cutter,10,FC,2022-04-14,0,91.64,-3.112,54.335,,,,
Sinker,9,SI,2022-04-14,0,94.3222222222222,-3.195555555555556,54.35888888888888,,,,
4-Seam Fastball,3,FF,2022-04-14,0,94.46666666666664,-3.103333333333333,54.38666666666666,,,,
Curveball,1,CU,2022-04-14,0,81.5,-2.97,54.36,,,,
4-Seam Fastball,4,FF,2022-04-16,0,93.95,-3.1325000000000003,54.5475,,,,
Cutter,7,FC,2022-04-16,0,90.34285714285716,-3.0557142857142856,54.46571428571429,,,,
Curveball,1,CU,2022-04-16,0,80.2,-2.97,54.5,,,,
Sinker,3,SI,2022-04-16,0,94.36666666666667,-3.123333333333333,54.403333333333336,,,,
Cutter,3,FC,2022-04-17,0,89.83333333333333,-3.183333333333333,54.61333333333334,,,,
4-Seam Fastball,2,FF,2022-04-17,0,93.5,-3.1500000000000004,54.7,,,,
4-Seam Fastball,5,FF,2022-04-23,0,94.6,-3.0120000000000005,54.438,,,,
Curveball,2,CU,2022-04-23,0,81.8,-2.97,54.585,,,,
Cutter,4,FC,2022-04-23,0,91.625,-3.1275,54.4925,,,,
Sinker,1,SI,2022-04-23,0,94.0,-3.05,54.5,,,,
Cutter,6,FC,2022-04-25,0,92.06666666666666,-3.055,54.428333333333335,,,,
Sinker,3,SI,2022-04-25,0,94.86666666666667,-3.0733333333333337,54.39333333333334,,,,
Curveball,2,CU,2022-04-25,0,83.1,-2.935,54.5,,,,
4-Seam Fastball,1,FF,2022-04-25,0,95.3,-3.01,54.4,,,,
Cutter,2,FC,2022-04-27,0,90.25,-2.985,54.03,,,,
4-Seam Fastball,3,FF,2022-04-27,0,93.9,-2.87,54.2,,,,
Sinker,1,SI,2022-04-27,0,91.8,-3.2,54.62,,,,
Cutter,5,FC,2022-04-30,0,91.78,-2.964,54.368,,,,
4-Seam Fastball,4,FF,2022-04-30,0,96.05,-3.03,54.3175,,,,
Sinker,1,SI,2022-04-30,0,95.2,-3.07,54.35,,,,
Cutter,6,FC,2022-05-04,0,90.93333333333334,-3.18,54.48333333333333,,,,
Sinker,6,SI,2022-05-04,0,94.46666666666664,-3.353333333333333,54.501666666666665,,,,
4-Seam Fastball,1,FF,2022-05-04,0,94.8,-3.01,54.5,,,,
Curveball,1,CU,2022-05-04,0,82.6,-3.21,54.59,,,,
Sinker,3,SI,2022-05-05,0,95.53333333333336,-3.1566666666666667,54.41,,,,
4-Seam Fastball,4,FF,2022-05-05,0,95.55,-3.095,54.445,,,,
Cutter,5,FC,2022-05-05,0,91.04,-3.028,54.53000000000001,,,,
Changeup,1,CH,2022-05-05,0,89.2,-3.3,54.32,,,,
Curveball,1,CU,2022-05-05,0,83.6,-3.05,54.35,,,,
Sinker,3,SI,2022-05-09,0,94.36666666666667,-3.1966666666666668,54.45666666666667,,,,
Cutter,5,FC,2022-05-09,0,90.94,-3.168,54.496,,,,
4-Seam Fastball,3,FF,2022-05-09,0,95.16666666666669,-3.056666666666666,54.41333333333333,,,,
Curveball,1,CU,2022-05-09,0,81.7,-3.17,54.32,,,,
Sinker,8,SI,2022-05-14,0,94.5375,-3.08375,54.383750000000006,,,,
4-Seam Fastball,2,FF,2022-05-14,0,94.45,-3.005,54.42,,,,
Cutter,8,FC,2022-05-14,0,91.575,-2.975,54.2725,,,,
Curveball,3,CU,2022-05-14,0,81.89999999999999,-2.99,54.22666666666667,,,,
Sinker,5,SI,2022-05-17,0,96.48,-3.12,54.21,,,,
4-Seam Fastball,6,FF,2022-05-17,0,96.76666666666668,-3.0700000000000003,54.28,,,,
Cutter,3,FC,2022-05-17,0,92.63333333333333,-3.07,54.29666666666666,,,,
Cutter,4,FC,2022-05-18,0,92.05,-3.0525,54.4,,,,
4-Seam Fastball,6,FF,2022-05-18,0,95.85,-3.075,54.32999999999999,,,,
Sinker,3,SI,2022-05-18,0,94.9,-3.0966666666666662,54.22333333333333,,,,
Curveball,2,CU,2022-05-18,0,82.5,-3.115,54.39,,,,
4-Seam Fastball,5,FF,2022-05-21,0,95.36,-3.2880000000000003,54.41799999999999,,,,
Cutter,3,FC,2022-05-21,0,91.83333333333331,-3.143333333333333,54.27,,,,
Sinker,1,SI,2022-05-21,0,94.7,-3.33,54.33,,,,
Curveball,3,CU,2022-05-21,0,83.1,-3.1966666666666668,54.26333333333333,,,,
Cutter,8,FC,2022-05-23,0,91.6,-3.0225,54.38999999999999,,,,
Sinker,2,SI,2022-05-23,0,95.05,-3.145,54.355,,,,
4-Seam Fastball,3,FF,2022-05-23,0,94.83333333333331,-3.1333333333333333,54.333333333333336,,,,
Curveball,3,CU,2022-05-23,0,82.39999999999999,-2.91,54.49,,,,
Sinker,4,SI,2022-05-24,0,94.925,-3.1075,54.31,,,,
4-Seam Fastball,5,FF,2022-05-24,0,94.74,-3.14,54.35600000000001,,,,
Cutter,6,FC,2022-05-24,0,91.03333333333336,-3.1016666666666666,54.355,,,,
Curveball,2,CU,2022-05-24,0,81.4,-3.02,54.34,,,,
Changeup,1,CH,2022-05-24,0,90.8,-3.11,54.73,,,,
Cutter,9,FC,2022-05-26,0,91.11111111111111,-2.893333333333333,54.377777777777766,,,,
4-Seam Fastball,8,FF,2022-05-26,0,94.725,-2.8725,54.30875000000001,,,,
Sinker,4,SI,2022-05-26,0,94.7,-2.905,54.3325,,,,
Cutter,9,FC,2022-05-30,0,91.94444444444444,-3.143333333333333,54.28777777777778,,,,
Changeup,1,CH,2022-05-30,0,89.0,-3.3,54.32,,,,
Curveball,1,CU,2022-05-30,0,82.3,-3.16,54.26,,,,
Sinker,2,SI,2022-05-30,0,95.05,-3.21,54.25,,,,
4-Seam Fastball,4,FF,2022-05-30,0,95.4,-3.13,54.31,,,,
4-Seam Fastball,7,FF,2022-05-31,0,95.41428571428573,-3.0342857142857143,54.221428571428575,,,,
Cutter,4,FC,2022-05-31,0,92.05,-3.115,54.2375,,,,
Curveball,1,CU,2022-05-31,0,81.4,-3.19,54.45,,,,
Sinker,2,SI,2022-05-31,0,95.4,-3.05,54.23,,,,
Curveball,2,CU,2022-06-04,0,82.35,-3.135,54.52,,,,
Cutter,5,FC,2022-06-04,0,91.36,-3.09,54.388,,,,
Sinker,1,SI,2022-06-04,0,95.1,-3.21,54.37,,,,
4-Seam Fastball,3,FF,2022-06-04,0,95.3,-3.08,54.46333333333333,,,,
Sinker,6,SI,2022-06-05,0,94.5,-3.095,54.40166666666667,,,,
4-Seam Fastball,6,FF,2022-06-05,0,95.28333333333336,-3.043333333333333,54.385,,,,
Cutter,5,FC,2022-06-05,0,90.16,-3.102,54.510000000000005,,,,
Curveball,2,CU,2022-06-05,0,83.55000000000001,-3.12,54.525,,,,
Cutter,4,FC,2022-06-26,0,91.70000000000002,-2.995,54.275,,,,
4-Seam Fastball,6,FF,2022-06-26,0,95.3,-2.985,54.30833333333334,,,,
Sinker,6,SI,2022-06-26,0,95.25,-3.103333333333333,54.26999999999999,,,,
Curveball,2,CU,2022-06-26,0,82.3,-2.89,54.46,,,,
Cutter,9,FC,2022-06-28,0,91.98888888888888,-2.7622222222222224,54.407777777777774,,,,
4-Seam Fastball,3,FF,2022-06-28,0,94.90000000000002,-2.856666666666667,54.51333333333333,,,,
Sinker,5,SI,2022-06-28,0,94.86,-2.862,54.426,,,,
Curveball,2,CU,2022-06-28,0,81.4,-2.775,54.445,,,,
Sinker,5,SI,2022-07-02,0,95.58,-3.084,54.318000000000005,,,,
4-Seam Fastball,6,FF,2022-07-02,0,95.56666666666666,-2.943333333333334,54.29833333333334,,,,
Curveball,3,CU,2022-07-02,0,82.96666666666667,-2.936666666666667,54.45666666666667,,,,
Cutter,4,FC,2022-07-02,0,92.9,-2.9375,54.35000000000001,,,,
Cutter,5,FC,2022-07-06,0,92.66,-3.1260000000000003,54.458000000000006,,,,
Changeup,1,CH,2022-07-06,0,89.0,-3.2,54.47,,,,
Sinker,4,SI,2022-07-08,0,95.425,-3.035,54.365,,,,
Cutter,9,FC,2022-07-08,0,92.45555555555556,-2.984444444444444,54.41222222222222,,,,
Curveball,2,CU,2022-07-08,0,82.35,-2.875,54.415,,,,
4-Seam Fastball,2,FF,2022-07-08,0,94.95,-3.0650000000000004,54.49,,,,
4-Seam Fastball,10,FF,2022-07-10,0,95.91,-3.0170000000000003,54.31299999999999,,,,
Curveball,4,CU,2022-07-10,0,84.30000000000001,-3.0075,54.307500000000005,,,,
Cutter,10,FC,2022-07-10,0,92.36,-3.022,54.358,,,,
Changeup,2,CH,2022-07-10,0,90.95,-3.055,54.375,,,,
Sinker,3,SI,2022-07-10,0,96.06666666666668,-3.0766666666666667,54.373333333333335,,,,
Curveball,4,CU,2022-07-13,0,82.85,-2.835,54.515,,,,
Cutter,5,FC,2022-07-13,0,92.68,-3.01,54.45,,,,
4-Seam Fastball,6,FF,2022-07-13,0,95.48333333333332,-2.983333333333333,54.446666666666665,,,,
Sinker,2,SI,2022-07-14,0,96.75,-3.025,54.34,,,,
4-Seam Fastball,8,FF,2022-07-14,0,96.55,-2.88,54.2675,,,,
Changeup,1,CH,2022-07-14,0,91.1,-2.8,54.11,,,,
Curveball,1,CU,2022-07-14,0,84.7,-2.66,54.38,,,,
Cutter,11,FC,2022-07-22,0,93.29090909090908,-2.8681818181818177,54.43909090909092,,,,
Sinker,8,SI,2022-07-22,0,96.4875,-2.955,54.375,,,,
Curveball,3,CU,2022-07-22,0,82.53333333333333,-2.89,54.44333333333333,,,,
Sinker,6,SI,2022-07-23,0,95.18333333333334,-3.0300000000000007,54.39333333333334,,,,
4-Seam Fastball,10,FF,2022-07-23,0,95.34,-2.97,54.423,,,,
Curveball,3,CU,2022-07-23,0,83.33333333333333,-2.9133333333333336,54.556666666666665,,,,
Cutter,1,FC,2022-07-23,0,92.3,-2.95,54.51,,,,
Curveball,4,CU,2022-07-26,0,83.6,-2.8725,54.3575,,,,
4-Seam Fastball,4,FF,2022-07-26,0,95.55,-3.04,54.4275,,,,
Changeup,1,CH,2022-07-26,0,90.5,-3.03,54.55,,,,
Cutter,9,FC,2022-07-26,0,92.3111111111111,-2.892222222222222,54.364444444444445,,,,
Sinker,6,SI,2022-07-26,0,95.71666666666664,-2.998333333333333,54.3,,,,
4-Seam Fastball,7,FF,2022-07-30,0,95.5,-2.971428571428571,54.30714285714286,,,,
Sinker,4,SI,2022-07-30,0,95.075,-3.0224999999999995,54.28750000000001,,,,
Cutter,6,FC,2022-07-30,0,91.03333333333332,-2.985,54.376666666666665,,,,
Curveball,2,CU,2022-07-30,0,83.1,-2.93,54.335,,,,
4-Seam Fastball,7,FF,2022-08-03,0,95.82857142857144,-2.95,54.3,,,,
Cutter,7,FC,2022-08-03,0,92.55714285714284,-2.947142857142857,54.38285714285714,,,,
Curveball,1,CU,2022-08-03,0,83.8,-2.96,54.49,,,,
Sinker,2,SI,2022-08-03,0,94.8,-2.945,54.425,,,,
4-Seam Fastball,16,FF,2022-08-05,0,95.41249999999998,-3.07625,54.37625,,,,
Cutter,6,FC,2022-08-05,0,91.68333333333332,-2.92,54.35833333333333,,,,
Sinker,7,SI,2022-08-05,0,95.65714285714284,-3.018571428571428,54.39571428571429,,,,
Curveball,1,CU,2022-08-05,0,81.9,-3.03,54.45,,,,
Sinker,5,SI,2022-08-09,0,95.56,-3.076,54.356,,,,
4-Seam Fastball,8,FF,2022-08-09,0,95.1375,-2.945,54.36875,,,,
Cutter,3,FC,2022-08-09,0,91.43333333333334,-2.91,54.35999999999999,,,,
Curveball,2,CU,2022-08-09,0,83.8,-2.935,54.260000000000005,,,,
Curveball,2,CU,2022-08-10,0,84.1,-3.03,54.325,,,,
4-Seam Fastball,2,FF,2022-08-10,0,95.5,-2.955,54.335,,,,
Cutter,3,FC,2022-08-10,0,92.23333333333332,-2.9033333333333338,54.446666666666665,,,,
Sinker,3,SI,2022-08-10,0,95.9,-3.023333333333333,54.29666666666666,,,,
Cutter,3,FC,2022-09-21,0,91.86666666666667,-3.026666666666667,54.52333333333333,,,,
Sinker,5,SI,2022-09-21,0,95.86,-3.168,54.428,,,,
4-Seam Fastball,8,FF,2022-09-21,0,95.575,-3.14625,54.5175,,,,
Curveball,1,CU,2022-09-21,0,83.5,-3.09,54.56,,,,
4-Seam Fastball,7,FF,2022-09-24,0,94.88571428571429,-2.9857142857142853,54.370000000000005,,,,
Cutter,2,FC,2022-09-24,0,91.05,-3.085,54.400000000000006,,,,
Curveball,1,CU,2022-09-24,0,81.2,-2.98,54.59,,,,
Sinker,1,SI,2022-09-25,0,95.2,-3.18,54.38,,,,
4-Seam Fastball,9,FF,2022-09-25,0,94.18888888888888,-3.088888888888889,54.388888888888886,,,,
Cutter,2,FC,2022-09-25,0,90.65,-2.86,54.305,,,,
Curveball,2,CU,2022-09-25,0,81.5,-2.825,54.445,,,,
Cutter,9,FC,2022-09-27,0,90.65555555555554,-3.091111111111111,54.53444444444445,,,,
4-Seam Fastball,15,FF,2022-09-27,0,94.52666666666666,-3.113333333333333,54.47133333333333,,,,
Sinker,5,SI,2022-09-27,0,94.48,-3.164,54.556,,,,
Curveball,2,CU,2022-09-27,0,81.9,-2.93,54.48,,,,
Cutter,7,FC,2022-10-01,0,90.71428571428572,-3.042857142857143,54.58428571428571,,,,
4-Seam Fastball,11,FF,2022-10-01,0,95.2,-3.0863636363636364,54.57818181818182,,,,
Sinker,6,SI,2022-10-01,0,95.01666666666668,-3.16,54.580000000000005,,,,
4-Seam Fastball,8,FF,2022-10-02,0,94.5,-3.035,54.55125000000001,,,,
Cutter,9,FC,2022-10-02,0,89.6111111111111,-3.035555555555556,54.61444444444445,,,,
Sinker,6,SI,2022-10-02,0,94.3,-3.151666666666667,54.64833333333333,,,,
Curveball,8,CU,2022-10-05,0,83.1625,-2.98875,54.61749999999999,,,,
Cutter,5,FC,2022-10-05,0,89.32000000000001,-3.02,54.7,,,,
Sinker,2,SI,2022-10-05,0,95.15,-3.185,54.61,,,,
4-Seam Fastball,8,FF,2022-10-05,0,94.8625,-3.07125,54.56375,,,,
