pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Slider,13,SL,2022-08-16,0,82.14615384615385,-2.733076923076923,53.81538461538462,,,,
Cutter,22,FC,2022-08-16,0,87.28181818181818,-2.7581818181818183,53.803636363636365,,,,
Sinker,14,SI,2022-08-16,0,90.68571428571428,-2.599285714285714,53.92285714285714,,,,
Split-Finger,17,FS,2022-08-16,0,82.37647058823529,-2.515882352941176,53.748823529411766,,,,
Changeup,19,CH,2022-08-16,0,81.7,-2.5415789473684205,53.891578947368416,,,,
4-Seam Fastball,8,FF,2022-08-16,0,92.6875,-2.76375,54.0275,,,,
Split-Finger,8,FS,2022-08-21,0,82.31250000000001,-2.6837500000000003,53.75875,,,,
Cutter,17,FC,2022-08-21,0,88.1705882352941,-2.9758823529411766,53.78470588235295,,,,
Changeup,17,CH,2022-08-21,0,80.71176470588236,-2.673529411764706,53.80588235294118,,,,
Slider,7,SL,2022-08-21,0,81.01428571428572,-2.9385714285714286,53.77428571428572,,,,
Sinker,22,SI,2022-08-21,0,90.5,-2.773181818181817,53.83181818181818,,,,
Split-Finger,4,FS,2022-08-28,0,82.0,-2.7125000000000004,53.8125,,,,
Sinker,25,SI,2022-08-28,0,91.288,-2.7476000000000003,53.9004,,,,
Changeup,28,CH,2022-08-28,0,81.10357142857143,-2.625357142857143,53.79357142857142,,,,
Cutter,18,FC,2022-08-28,0,88.15555555555557,-2.942777777777778,53.81222222222223,,,,
Curveball,1,CU,2022-08-28,0,74.5,-2.79,53.89,,,,
Slider,8,SL,2022-08-28,0,80.38749999999999,-2.86375,53.89375,,,,
4-Seam Fastball,2,FF,2022-08-28,0,91.6,-2.9,54.05,,,,
Cutter,11,FC,2022-09-03,0,90.33636363636364,-2.813636363636363,53.82909090909091,,,,
Slider,5,SL,2022-09-03,0,83.1,-2.792,53.734,,,,
Sinker,10,SI,2022-09-03,0,91.91,-2.571,53.789,,,,
Split-Finger,8,FS,2022-09-03,0,84.0125,-2.53,53.60625,,,,
Changeup,7,CH,2022-09-03,0,82.57142857142857,-2.5428571428571423,53.77857142857143,,,,
Slider,23,SL,2022-09-10,0,81.69130434782609,-2.856956521739131,53.786956521739135,,,,
Sinker,25,SI,2022-09-10,0,89.07600000000001,-2.6836,53.7584,,,,
Cutter,31,FC,2022-09-10,0,87.40322580645162,-2.887741935483872,53.78419354838709,,,,
Changeup,10,CH,2022-09-10,0,80.44,-2.6290000000000004,53.75300000000001,,,,
Split-Finger,7,FS,2022-09-10,0,83.04285714285713,-2.7357142857142853,53.71857142857142,,,,
4-Seam Fastball,3,FF,2022-09-10,0,90.43333333333334,-2.833333333333333,53.88666666666668,,,,
