pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Slider,39,SL,2022-07-16,1,89.07435897435899,-1.248974358974359,54.559230769230766,,,,
Changeup,12,CH,2022-07-16,1,87.65833333333335,-1.2991666666666668,54.72833333333333,,,,
4-Seam Fastball,28,FF,2022-07-16,1,95.0035714285714,-1.2846428571428576,54.50749999999999,,,,
4-Seam Fastball,7,FF,2022-07-23,1,93.8142857142857,-1.442857142857143,54.31428571428571,,,,
Slider,2,SL,2022-07-23,1,89.5,-1.295,54.44,,,,
Changeup,1,CH,2022-07-23,1,88.0,-1.35,54.59,,,,
