pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Slider,48,SL,2022-06-04,0,85.74583333333334,-2.698333333333333,53.27562499999999,,,,
4-Seam Fastball,46,FF,2022-06-04,0,95.81521739130434,-2.6532608695652176,53.2576086956522,,,,
Curveball,6,CU,2022-06-04,0,76.81666666666668,-2.518333333333333,53.41,,,,
Changeup,3,CH,2022-06-04,0,86.93333333333332,-2.556666666666666,53.28666666666666,,,,
Slider,25,SL,2022-06-08,0,83.38400000000001,-2.7336,53.375600000000006,,,,
4-Seam Fastball,24,FF,2022-06-08,0,94.97083333333332,-2.734166666666667,53.37375000000001,,,,
Changeup,3,CH,2022-06-08,0,85.46666666666665,-2.7433333333333336,53.49,,,,
Curveball,6,CU,2022-06-08,0,75.36666666666666,-2.535,53.38333333333333,,,,
4-Seam Fastball,5,FF,2022-06-12,0,96.08,-2.77,53.47800000000001,,,,
Slider,7,SL,2022-06-12,0,85.78571428571429,-2.768571428571429,53.58571428571429,,,,
Curveball,2,CU,2022-06-12,0,77.95,-2.475,53.84,,,,
Slider,3,SL,2022-06-15,0,84.60000000000001,-2.6933333333333334,53.43333333333334,,,,
4-Seam Fastball,18,FF,2022-06-15,0,94.57777777777775,-2.685,53.53611111111112,,,,
Curveball,8,CU,2022-06-15,0,77.6375,-2.48625,53.70125,,,,
4-Seam Fastball,13,FF,2022-06-20,0,95.75384615384615,-2.655384615384615,53.41538461538461,,,,
Slider,8,SL,2022-06-20,0,85.56250000000001,-2.6375,53.33625000000001,,,,
Curveball,2,CU,2022-06-20,0,76.44999999999999,-2.425,53.71,,,,
4-Seam Fastball,15,FF,2022-06-22,0,95.31333333333332,-2.7793333333333328,53.51733333333333,,,,
Curveball,5,CU,2022-06-22,0,77.82000000000001,-2.544,53.57000000000001,,,,
Slider,12,SL,2022-06-22,0,84.10000000000001,-2.773333333333333,53.445,,,,
Slider,9,SL,2022-06-26,0,84.43333333333334,-2.771111111111111,53.43777777777777,,,,
4-Seam Fastball,10,FF,2022-06-26,0,94.99,-2.751,53.505,,,,
Curveball,5,CU,2022-06-26,0,77.14000000000001,-2.548,53.46999999999999,,,,
Changeup,1,CH,2022-06-26,0,89.5,-2.75,53.21,,,,
4-Seam Fastball,6,FF,2022-07-01,0,95.8,-2.73,53.545,,,,
Curveball,3,CU,2022-07-01,0,76.39999999999999,-2.373333333333333,53.656666666666666,,,,
Slider,7,SL,2022-07-01,0,83.64285714285714,-2.6514285714285712,53.49857142857143,,,,
Slider,13,SL,2022-07-04,0,84.76923076923077,-2.6523076923076925,53.28230769230768,,,,
Curveball,2,CU,2022-07-04,0,77.85,-2.48,53.53,,,,
4-Seam Fastball,13,FF,2022-07-04,0,96.3076923076923,-2.769230769230769,53.43923076923076,,,,
Changeup,2,CH,2022-07-04,0,89.55000000000001,-2.56,53.43,,,,
