pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Cutter,3,FC,2022-04-07,0,86.8,-2.36,53.59,,,,
4-Seam Fastball,1,FF,2022-04-07,0,89.3,-2.32,53.51,,,,
Changeup,2,CH,2022-04-07,0,84.25,-2.6950000000000003,53.62,,,,
Sinker,1,SI,2022-04-07,0,91.0,-2.37,53.65,,,,
Sinker,3,SI,2022-04-09,0,90.96666666666668,-2.16,53.50666666666666,,,,
4-Seam Fastball,2,FF,2022-04-09,0,90.85,-2.175,53.53,,,,
Cutter,2,FC,2022-04-09,0,87.15,-2.4,53.620000000000005,,,,
Slider,2,SL,2022-04-09,0,82.65,-2.27,53.585,,,,
Changeup,2,CH,2022-04-09,0,84.15,-2.6950000000000003,53.760000000000005,,,,
Sinker,4,SI,2022-04-12,0,91.225,-2.24,53.64,,,,
Slider,4,SL,2022-04-12,0,81.825,-2.2975,53.77,,,,
Cutter,2,FC,2022-04-12,0,88.6,-2.295,53.515,,,,
Changeup,4,CH,2022-04-12,0,83.94999999999999,-2.5825,53.7025,,,,
4-Seam Fastball,2,FF,2022-04-12,0,92.2,-2.145,53.870000000000005,,,,
4-Seam Fastball,6,FF,2022-05-02,0,90.55,-2.04,53.59166666666667,,,,
Sinker,4,SI,2022-05-02,0,90.85,-2.2025,53.585,,,,
Cutter,2,FC,2022-05-02,0,88.0,-2.135,53.59,,,,
Changeup,3,CH,2022-05-02,0,83.76666666666667,-2.4133333333333336,53.68333333333334,,,,
4-Seam Fastball,3,FF,2022-04-15,0,90.63333333333333,-2.5166666666666666,53.580000000000005,,,,
Changeup,5,CH,2022-04-15,0,83.14,-2.7860000000000005,53.794,,,,
Sinker,1,SI,2022-04-15,0,89.8,-2.47,53.8,,,,
Cutter,1,FC,2022-04-15,0,86.9,-2.54,53.78,,,,
4-Seam Fastball,2,FF,2022-04-21,0,91.15,-2.375,53.42,,,,
Changeup,1,CH,2022-04-21,0,84.8,-2.76,53.72,,,,
Cutter,1,FC,2022-04-21,0,87.7,-2.5,53.63,,,,
Slider,2,SL,2022-04-22,0,81.9,-2.5,53.65,,,,
Changeup,4,CH,2022-04-22,0,83.2,-2.7,53.685,,,,
4-Seam Fastball,6,FF,2022-04-22,0,90.93333333333334,-2.3666666666666663,53.56999999999999,,,,
Cutter,1,FC,2022-04-22,0,88.0,-2.53,53.53,,,,
Sinker,1,SI,2022-04-22,0,90.4,-2.44,53.59,,,,
Slider,4,SL,2022-04-26,0,82.975,-2.41,53.6125,,,,
4-Seam Fastball,6,FF,2022-04-26,0,91.75,-2.135,53.52,,,,
Changeup,5,CH,2022-04-26,0,84.8,-2.482,53.59,,,,
Sinker,5,SI,2022-04-26,0,91.26,-2.27,53.516,,,,
Cutter,2,FC,2022-04-26,0,86.6,-2.33,53.44,,,,
Changeup,4,CH,2022-04-28,0,84.25,-2.66,53.645,,,,
Slider,1,SL,2022-04-28,0,81.5,-2.46,53.85,,,,
Cutter,3,FC,2022-04-28,0,88.26666666666667,-2.3633333333333333,53.79,,,,
Sinker,3,SI,2022-04-28,0,91.86666666666667,-2.39,53.57666666666668,,,,
4-Seam Fastball,1,FF,2022-04-28,0,91.7,-2.27,53.71,,,,
Slider,5,SL,2022-04-29,0,83.2,-2.1700000000000004,53.766000000000005,,,,
Sinker,3,SI,2022-04-29,0,90.36666666666667,-2.1766666666666663,53.7,,,,
Cutter,2,FC,2022-04-29,0,88.0,-2.16,53.705,,,,
4-Seam Fastball,3,FF,2022-04-29,0,91.8,-2.026666666666667,53.556666666666665,,,,
Changeup,3,CH,2022-04-29,0,85.10000000000001,-2.47,53.64666666666667,,,,
Changeup,4,CH,2022-05-01,0,85.025,-2.54,53.57000000000001,,,,
Cutter,4,FC,2022-05-01,0,89.32499999999999,-2.1725000000000003,53.46,,,,
4-Seam Fastball,9,FF,2022-05-01,0,91.47777777777776,-2.25,53.54333333333333,,,,
Slider,1,SL,2022-05-01,0,80.1,-2.55,53.86,,,,
4-Seam Fastball,6,FF,2022-05-02,0,90.55,-2.04,53.59166666666667,,,,
Sinker,4,SI,2022-05-02,0,90.85,-2.2025,53.585,,,,
Cutter,2,FC,2022-05-02,0,88.0,-2.135,53.59,,,,
Changeup,3,CH,2022-05-02,0,83.76666666666667,-2.4133333333333336,53.68333333333334,,,,
Sinker,1,SI,2022-05-05,0,91.8,-2.36,53.53,,,,
Slider,2,SL,2022-05-05,0,81.75,-2.43,53.535,,,,
Changeup,4,CH,2022-05-05,0,84.55,-2.46,53.620000000000005,,,,
Cutter,1,FC,2022-05-05,0,87.5,-2.17,53.39,,,,
4-Seam Fastball,5,FF,2022-05-05,0,91.84,-2.0780000000000003,53.498000000000005,,,,
Changeup,5,CH,2022-05-07,0,84.32000000000001,-2.574,53.49400000000001,,,,
4-Seam Fastball,6,FF,2022-05-07,0,91.08333333333331,-2.1083333333333334,53.35333333333333,,,,
Sinker,3,SI,2022-05-07,0,90.56666666666668,-2.3233333333333333,53.29,,,,
Slider,2,SL,2022-05-07,0,81.6,-2.305,53.575,,,,
Cutter,4,FC,2022-05-07,0,87.675,-2.25,53.4525,,,,
Changeup,4,CH,2022-05-10,0,82.85,-2.5525,53.535,,,,
4-Seam Fastball,4,FF,2022-05-10,0,90.75,-2.055,53.565,,,,
Sinker,6,SI,2022-05-10,0,90.61666666666667,-2.178333333333333,53.55,,,,
Cutter,5,FC,2022-05-10,0,87.9,-2.266,53.634,,,,
Slider,1,SL,2022-05-10,0,83.8,-2.08,53.65,,,,
Changeup,3,CH,2022-05-12,0,83.7,-2.4133333333333336,53.60666666666666,,,,
Sinker,2,SI,2022-05-12,0,91.55,-2.105,53.625,,,,
Cutter,2,FC,2022-05-12,0,88.35,-1.915,53.6,,,,
4-Seam Fastball,4,FF,2022-05-12,0,91.675,-1.975,53.6275,,,,
Sinker,3,SI,2022-05-13,0,91.1,-2.22,53.63666666666666,,,,
4-Seam Fastball,2,FF,2022-05-13,0,91.35,-2.24,53.61,,,,
Cutter,2,FC,2022-05-13,0,88.95,-2.3600000000000003,53.6,,,,
Changeup,2,CH,2022-05-13,0,83.5,-2.585,53.57,,,,
Slider,1,SL,2022-05-13,0,82.1,-2.18,53.86,,,,
Cutter,1,FC,2022-05-17,0,89.3,-2.32,53.64,,,,
Changeup,6,CH,2022-05-18,0,84.31666666666668,-2.723333333333333,53.68166666666667,,,,
Cutter,4,FC,2022-05-18,0,88.625,-2.49,53.6025,,,,
Sinker,3,SI,2022-05-18,0,91.93333333333334,-2.483333333333333,53.65,,,,
4-Seam Fastball,1,FF,2022-05-18,0,91.5,-2.73,53.62,,,,
Cutter,1,FC,2022-05-19,0,88.8,-2.37,53.7,,,,
Sinker,4,SI,2022-05-19,0,89.825,-2.295,53.78999999999999,,,,
Slider,5,SL,2022-05-19,0,80.1,-2.336,53.91799999999999,,,,
Changeup,3,CH,2022-05-19,0,82.69999999999999,-2.4933333333333336,53.9,,,,
4-Seam Fastball,13,FF,2022-05-24,0,91.36153846153849,-2.023076923076923,53.64923076923076,,,,
Sinker,2,SI,2022-05-24,0,90.3,-2.08,53.64,,,,
Changeup,13,CH,2022-05-24,0,84.39230769230768,-2.3907692307692305,53.74307692307692,,,,
Cutter,3,FC,2022-05-24,0,88.16666666666667,-2.103333333333333,53.68666666666667,,,,
Slider,3,SL,2022-05-24,0,81.7,-2.226666666666667,53.72333333333333,,,,
Sinker,6,SI,2022-05-29,0,91.18333333333334,-2.0816666666666666,53.56833333333333,,,,
4-Seam Fastball,10,FF,2022-05-29,0,91.4,-1.995,53.606,,,,
Cutter,5,FC,2022-05-29,0,87.74000000000001,-2.088,53.65599999999999,,,,
Changeup,4,CH,2022-05-29,0,83.825,-2.4000000000000004,53.62,,,,
Slider,2,SL,2022-05-29,0,81.95,-2.1,53.745000000000005,,,,
Changeup,2,CH,2022-06-01,0,83.65,-2.53,53.875,,,,
4-Seam Fastball,1,FF,2022-06-01,0,90.9,-2.11,53.63,,,,
