pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Sinker,7,SI,2022-04-09,0,92.27142857142856,3.887142857142857,54.10285714285715,,,,
Changeup,6,CH,2022-04-09,0,87.36666666666667,3.8716666666666666,54.080000000000005,,,,
4-Seam Fastball,1,FF,2022-04-11,0,92.9,4.1,54.28,,,,
Sinker,9,SI,2022-04-11,0,92.17777777777776,3.964444444444444,54.35333333333334,,,,
Changeup,8,CH,2022-04-11,0,87.18749999999999,3.95125,54.20625,,,,
Sinker,10,SI,2022-04-13,0,92.39,3.964,54.311,,,,
Changeup,5,CH,2022-04-13,0,87.97999999999999,3.962,54.19,,,,
Slider,2,SL,2022-04-13,0,83.69999999999999,3.99,54.34,,,,
Sinker,9,SI,2022-04-16,0,91.88888888888889,4.061111111111111,54.20666666666666,,,,
Changeup,7,CH,2022-04-16,0,86.48571428571428,4.022857142857143,54.19571428571429,,,,
4-Seam Fastball,1,FF,2022-04-16,0,91.1,4.18,54.01,,,,
Changeup,8,CH,2022-04-19,0,86.9875,3.83875,54.29624999999999,,,,
Sinker,5,SI,2022-04-19,0,92.34,3.894,54.35600000000001,,,,
4-Seam Fastball,1,FF,2022-04-19,0,90.9,3.82,54.35,,,,
Changeup,2,CH,2022-04-21,0,88.6,3.855,54.185,,,,
Sinker,2,SI,2022-04-21,0,92.15,3.725,54.08,,,,
Sinker,9,SI,2022-04-23,0,93.36666666666667,3.932222222222221,54.125555555555565,,,,
4-Seam Fastball,1,FF,2022-04-23,0,93.9,3.99,54.19,,,,
Changeup,4,CH,2022-04-23,0,89.125,3.8575,54.0825,,,,
Changeup,6,CH,2022-04-24,0,88.45,3.911666666666667,54.09666666666666,,,,
Slider,2,SL,2022-04-24,0,82.85,4.005,54.305,,,,
Sinker,4,SI,2022-04-24,0,93.275,3.86,54.2075,,,,
4-Seam Fastball,1,FF,2022-04-24,0,93.1,3.87,54.2,,,,
Changeup,6,CH,2022-04-29,0,86.93333333333332,3.818333333333333,54.15666666666666,,,,
4-Seam Fastball,3,FF,2022-04-29,0,92.16666666666669,3.8166666666666655,54.04,,,,
Sinker,8,SI,2022-04-29,0,91.5125,3.8275,54.26625,,,,
Sinker,8,SI,2022-05-01,0,92.75,3.8675,54.155,,,,
Changeup,6,CH,2022-05-01,0,88.31666666666666,3.895,54.153333333333336,,,,
4-Seam Fastball,4,FF,2022-05-01,0,93.075,3.8025,54.06249999999999,,,,
Slider,1,SL,2022-05-01,0,84.2,4.01,54.43,,,,
Sinker,9,SI,2022-08-20,0,93.04444444444444,3.5644444444444443,54.15111111111111,,,,
Changeup,6,CH,2022-08-20,0,87.56666666666668,3.5750000000000006,54.126666666666665,,,,
4-Seam Fastball,1,FF,2022-08-20,0,92.3,3.63,54.23,,,,
4-Seam Fastball,3,FF,2022-05-08,0,90.33333333333331,4.173333333333333,53.973333333333336,,,,
Changeup,5,CH,2022-05-08,0,87.67999999999999,3.982,54.072,,,,
Slider,2,SL,2022-05-08,0,83.55,4.165,54.2,,,,
Sinker,10,SI,2022-05-08,0,92.46,4.04,54.08200000000001,,,,
Changeup,1,CH,2022-05-10,0,86.3,4.03,54.07,,,,
Changeup,13,CH,2022-05-15,0,88.3846153846154,3.91923076923077,54.26769230769232,,,,
Sinker,13,SI,2022-05-15,0,93.06153846153846,3.928461538461538,54.22769230769231,,,,
Slider,1,SL,2022-05-15,0,82.6,3.95,54.28,,,,
4-Seam Fastball,2,FF,2022-05-15,0,92.85,3.885,54.17,,,,
4-Seam Fastball,1,FF,2022-05-17,0,92.8,3.77,54.0,,,,
Sinker,10,SI,2022-05-17,0,92.83,3.808,54.134,,,,
Changeup,9,CH,2022-05-17,0,87.84444444444445,3.773333333333333,54.06,,,,
4-Seam Fastball,1,FF,2022-05-17,0,92.8,3.77,54.0,,,,
Sinker,10,SI,2022-05-17,0,92.83,3.808,54.134,,,,
Changeup,9,CH,2022-05-17,0,87.84444444444445,3.773333333333333,54.06,,,,
