pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Sinker,9,SI,2022-06-29,0,96.41111111111113,-1.0555555555555556,53.43222222222223,,,,
Slider,1,SL,2022-06-29,0,83.1,-1.34,53.57,,,,
Sinker,5,SI,2022-06-30,0,95.76,-0.966,53.65,,,,
Slider,1,SL,2022-06-30,0,83.3,-0.81,53.58,,,,
Sinker,24,SI,2022-07-05,0,94.54166666666664,-1.2304166666666665,53.45499999999999,,,,
Slider,3,SL,2022-07-05,0,82.2,-1.6566666666666665,53.38,,,,
Changeup,1,CH,2022-07-05,0,86.4,-1.47,53.34,,,,
Slider,13,SL,2022-07-12,0,82.87692307692306,-1.476153846153846,53.51615384615385,,,,
Sinker,28,SI,2022-07-12,0,94.9857142857143,-1.1650000000000005,53.387142857142855,,,,
Changeup,2,CH,2022-07-12,0,87.05,-1.605,53.35,,,,
Sinker,24,SI,2022-07-31,0,94.77083333333336,-1.1675,53.49,,,,
Changeup,3,CH,2022-07-31,0,85.86666666666667,-1.6066666666666665,53.44333333333333,,,,
Slider,3,SL,2022-07-31,0,84.56666666666666,-1.4266666666666667,53.370000000000005,,,,
Slider,9,SL,2022-08-02,0,83.1888888888889,-1.4,53.34111111111111,,,,
Sinker,22,SI,2022-08-02,0,94.84545454545454,-1.1631818181818183,53.40999999999999,,,,
Changeup,1,CH,2022-08-02,0,84.9,-1.57,53.13,,,,
