pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Sinker,37,SI,2022-05-09,0,95.0243243243243,-2.9478378378378385,54.89567567567568,,,,
Changeup,27,CH,2022-05-09,0,85.9074074074074,-3.0877777777777777,54.93629629629629,,,,
Slider,12,SL,2022-05-09,0,83.89166666666667,-3.080833333333333,55.01166666666666,,,,
4-Seam Fastball,11,FF,2022-05-09,0,94.62727272727273,-3.0327272727272727,54.92636363636363,,,,
4-Seam Fastball,19,FF,2022-05-14,0,95.46842105263156,-2.768421052631579,55.08,,,,
Changeup,28,CH,2022-05-14,0,86.38214285714287,-2.921071428571429,54.91428571428571,,,,
Slider,9,SL,2022-05-14,0,84.83333333333333,-2.927777777777778,55.14111111111111,,,,
Sinker,34,SI,2022-05-14,0,95.19705882352945,-2.870588235294117,54.96088235294117,,,,
Sinker,27,SI,2022-05-20,0,96.32222222222224,-2.7729629629629637,54.97185185185186,,,,
Changeup,32,CH,2022-05-20,0,88.1375,-2.9109375,55.02625,,,,
Slider,20,SL,2022-05-20,0,86.545,-2.9519999999999995,55.104000000000006,,,,
4-Seam Fastball,15,FF,2022-05-20,0,96.40000000000002,-2.8706666666666663,55.06933333333335,,,,
Slider,26,SL,2022-05-25,0,86.36153846153846,-2.8,55.00423076923076,,,,
4-Seam Fastball,18,FF,2022-05-25,0,96.36666666666667,-2.726666666666667,55.00055555555556,,,,
Changeup,20,CH,2022-05-25,0,88.28,-2.835,54.9235,,,,
Sinker,30,SI,2022-05-25,0,96.41,-2.713,54.97933333333333,,,,
Slider,15,SL,2022-05-31,0,87.67333333333335,-2.8206666666666678,55.03866666666666,,,,
4-Seam Fastball,49,FF,2022-05-31,0,96.4408163265306,-2.725714285714286,55.01326530612245,,,,
Sinker,6,SI,2022-05-31,0,97.86666666666667,-2.6283333333333334,54.91166666666666,,,,
Changeup,30,CH,2022-05-31,0,88.85333333333332,-2.8060000000000005,54.91533333333334,,,,
Sinker,42,SI,2022-06-05,0,97.02857142857144,-2.7859523809523816,54.77428571428571,,,,
Changeup,30,CH,2022-06-05,0,88.63000000000001,-2.884333333333333,54.751333333333335,,,,
Slider,23,SL,2022-06-05,0,86.69565217391303,-2.915652173913044,54.930869565217385,,,,
4-Seam Fastball,16,FF,2022-06-05,0,96.04375,-2.886875,54.934375,,,,
Sinker,18,SI,2022-06-10,0,97.55555555555556,-2.7527777777777778,54.90555555555554,,,,
4-Seam Fastball,26,FF,2022-06-10,0,97.64615384615384,-2.698846153846154,54.91384615384615,,,,
Slider,37,SL,2022-06-10,0,87.55405405405403,-2.8643243243243246,54.94324324324324,,,,
Changeup,21,CH,2022-06-10,0,89.15238095238094,-2.850476190476191,54.829047619047614,,,,
Changeup,41,CH,2022-06-15,0,89.60731707317072,-2.641219512195122,54.81853658536586,,,,
4-Seam Fastball,25,FF,2022-06-15,0,97.74000000000002,-2.6268,54.950400000000016,,,,
Sinker,20,SI,2022-06-15,0,98.6,-2.6115,54.87800000000001,,,,
Slider,24,SL,2022-06-15,0,87.28749999999998,-2.754583333333334,54.99791666666666,,,,
Changeup,27,CH,2022-06-22,0,88.19259259259258,-2.7666666666666657,54.88074074074075,,,,
Slider,27,SL,2022-06-22,0,85.85555555555558,-2.798148148148148,54.97925925925926,,,,
4-Seam Fastball,30,FF,2022-06-22,0,95.95333333333336,-2.720333333333333,54.97733333333333,,,,
Sinker,19,SI,2022-06-22,0,96.2736842105263,-2.643684210526316,54.88578947368422,,,,
4-Seam Fastball,57,FF,2022-06-28,0,97.31228070175436,-2.6133333333333333,54.82701754385964,,,,
Slider,27,SL,2022-06-28,0,85.92222222222225,-2.826666666666666,54.93074074074074,,,,
Sinker,21,SI,2022-06-28,0,96.96666666666668,-2.705238095238095,54.80761904761905,,,,
Changeup,18,CH,2022-06-28,0,88.03333333333333,-2.697222222222222,54.79666666666666,,,,
4-Seam Fastball,53,FF,2022-07-03,0,97.58301886792457,-2.807735849056604,54.90867924528303,,,,
Slider,27,SL,2022-07-03,0,87.78148148148146,-2.8948148148148145,54.92333333333335,,,,
Changeup,18,CH,2022-07-03,0,88.38333333333334,-2.902222222222223,54.82500000000001,,,,
Sinker,5,SI,2022-07-03,0,96.9,-2.8680000000000003,54.864,,,,
4-Seam Fastball,45,FF,2022-07-08,0,97.78666666666668,-2.7257777777777785,55.02933333333332,,,,
Sinker,14,SI,2022-07-08,0,97.16428571428573,-2.789285714285714,54.92642857142858,,,,
Changeup,30,CH,2022-07-08,0,88.59333333333335,-2.8293333333333326,54.93133333333332,,,,
Slider,19,SL,2022-07-08,0,87.25263157894737,-2.88421052631579,55.07842105263157,,,,
4-Seam Fastball,57,FF,2022-07-14,0,,-2.9008771929824566,54.97964912280702,,,,
Changeup,27,CH,2022-07-14,0,89.19629629629628,-3.031111111111111,54.89666666666667,,,,
Sinker,16,SI,2022-07-14,0,98.08125000000004,-2.9624999999999995,54.885,,,,
Slider,14,SL,2022-07-14,0,87.14285714285715,-3.110714285714286,55.02285714285715,,,,
Changeup,20,CH,2022-07-27,0,88.33000000000001,-2.917,54.7785,,,,
Sinker,16,SI,2022-07-27,0,96.46875,-2.8575000000000004,54.81187499999999,,,,
4-Seam Fastball,37,FF,2022-07-27,0,95.72972972972973,-2.8313513513513517,54.89837837837838,,,,
Slider,19,SL,2022-07-27,0,85.60000000000001,-2.940526315789474,54.94105263157894,,,,
