pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Other,9,FA,2023-04-03,0,68.77777777777777,-2.27,55.03111111111112,,,,
Changeup,4,CH,2023-04-03,0,50.975,-2.2375,55.7625,,,,
Other,4,FA,2023-05-03,0,77.35,-2.3875,54.9975,,,,
Slow Curve,3,CS,2023-05-03,0,45.86666666666667,-2.303333333333333,55.61666666666667,,,,
Changeup,1,CH,2023-05-03,0,56.8,-2.24,55.45,,,,
Other,3,FA,2023-06-01,0,77.5,-2.3366666666666664,55.01666666666667,,,,
Changeup,2,CH,2023-06-01,0,56.6,-2.38,55.63,,,,
Slow Curve,2,CS,2023-06-01,0,44.25,-2.385,56.055,,,,
Changeup,6,CH,2023-07-04,0,56.0,-2.4483333333333337,55.461666666666666,,,,
Other,8,FA,2023-07-04,0,75.9875,-2.37625,54.8425,,,,
Slow Curve,1,CS,2023-07-04,0,44.2,-2.39,55.74,,,,
Other,6,FA,2023-09-11,0,73.21666666666665,-2.776666666666667,54.98,,,,
Changeup,5,CH,2023-09-11,0,51.35999999999999,-2.5340000000000003,55.626,,,,
Slow Curve,1,CS,2023-09-11,0,43.6,-2.37,55.78,,,,
Slow Curve,2,CS,2023-09-17,0,39.65,-2.465,55.64,,,,
Other,3,FA,2023-09-17,0,73.5,-3.056666666666666,54.95666666666667,,,,
Changeup,2,CH,2023-09-17,0,50.95,-2.47,55.665000000000006,,,,
Other,12,FA,2023-09-22,0,69.83333333333334,-3.263333333333333,54.96833333333333,,,,
Changeup,12,CH,2023-09-22,0,53.51666666666667,-2.678333333333333,55.41083333333333,,,,
Slow Curve,6,CS,2023-09-22,0,40.35,-2.431666666666666,55.73,,,,
