pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Knuckle Curve,22,KC,2022-04-08,0,78.26363636363637,-2.043181818181818,53.76090909090908,,,,
4-Seam Fastball,25,FF,2022-04-08,0,92.5,-2.0296,53.6204,,,,
Changeup,16,CH,2022-04-08,0,85.0125,-2.18875,53.728125,,,,
Sinker,12,SI,2022-04-08,0,92.25833333333334,-2.0641666666666665,53.58916666666667,,,,
Cutter,1,FC,2022-04-08,0,86.2,-1.97,53.3,,,,
4-Seam Fastball,28,FF,2022-04-13,0,92.17142857142858,-2.2260714285714287,53.48428571428572,,,,
Knuckle Curve,16,KC,2022-04-13,0,78.5,-2.1768750000000003,53.56499999999999,,,,
Cutter,8,FC,2022-04-13,0,87.2125,-2.2675,53.548750000000005,,,,
Changeup,10,CH,2022-04-13,0,85.16,-2.362,53.65200000000001,,,,
Sinker,14,SI,2022-04-13,0,91.36428571428571,-2.1807142857142856,53.50857142857142,,,,
Changeup,13,CH,2022-04-18,0,85.83076923076922,-2.2946153846153843,53.69692307692307,,,,
Cutter,8,FC,2022-04-18,0,87.0875,-2.19125,53.541250000000005,,,,
4-Seam Fastball,20,FF,2022-04-18,0,92.29,-2.2355,53.5375,,,,
Knuckle Curve,18,KC,2022-04-18,0,78.41111111111111,-2.2077777777777774,53.638888888888886,,,,
Sinker,25,SI,2022-04-18,0,92.31999999999998,-2.1664000000000003,53.50359999999999,,,,
Changeup,23,CH,2022-04-24,0,85.48260869565219,-2.206086956521739,53.51826086956521,,,,
4-Seam Fastball,29,FF,2022-04-24,0,91.93103448275863,-2.115862068965517,53.41896551724138,,,,
Knuckle Curve,22,KC,2022-04-24,0,77.82272727272726,-2.116363636363636,53.564545454545446,,,,
Cutter,7,FC,2022-04-24,0,86.45714285714287,-2.1442857142857146,53.4357142857143,,,,
Sinker,8,SI,2022-04-24,0,91.8625,-2.11375,53.42,,,,
Changeup,11,CH,2022-04-29,0,84.7909090909091,-2.1045454545454545,53.72545454545455,,,,
4-Seam Fastball,37,FF,2022-04-29,0,91.87297297297296,-1.9832432432432427,53.59513513513513,,,,
Knuckle Curve,29,KC,2022-04-29,0,77.90689655172413,-1.9517241379310344,53.69586206896552,,,,
Sinker,10,SI,2022-04-29,0,89.38,-2.014,53.574,,,,
Cutter,7,FC,2022-04-29,0,84.88571428571427,-2.0185714285714287,53.695714285714295,,,,
4-Seam Fastball,19,FF,2022-05-05,0,92.76842105263158,-2.1347368421052635,53.50052631578947,,,,
Knuckle Curve,27,KC,2022-05-05,0,78.52962962962962,-2.0681481481481483,53.65037037037037,,,,
Sinker,31,SI,2022-05-05,0,91.05161290322584,-2.1306451612903228,53.51774193548388,,,,
Changeup,19,CH,2022-05-05,0,85.43157894736841,-2.2094736842105265,53.70526315789473,,,,
Cutter,5,FC,2022-05-05,0,86.72,-2.0900000000000003,53.576,,,,
4-Seam Fastball,32,FF,2022-05-10,0,92.94375,-2.1518750000000004,53.39812499999999,,,,
Knuckle Curve,28,KC,2022-05-10,0,78.45,-2.130357142857143,53.53821428571428,,,,
Sinker,28,SI,2022-05-10,0,92.10714285714286,-2.095357142857144,53.36321428571428,,,,
Changeup,10,CH,2022-05-10,0,86.64000000000001,-2.164,53.60600000000001,,,,
Cutter,1,FC,2022-05-10,0,86.4,-2.19,53.39,,,,
Changeup,21,CH,2022-05-15,0,85.46190476190475,-2.1819047619047622,53.760000000000005,,,,
Sinker,19,SI,2022-05-15,0,92.43684210526315,-2.090526315789474,53.47684210526315,,,,
Knuckle Curve,28,KC,2022-05-15,0,78.39642857142857,-2.0335714285714284,53.72285714285716,,,,
4-Seam Fastball,35,FF,2022-05-15,0,92.26285714285711,-2.032285714285714,53.52828571428572,,,,
Cutter,5,FC,2022-05-15,0,87.67999999999999,-2.128,53.51800000000001,,,,
4-Seam Fastball,38,FF,2022-05-21,0,92.83684210526316,-2.0671052631578952,53.49605263157896,,,,
Knuckle Curve,26,KC,2022-05-21,0,78.03846153846153,-2.046538461538461,53.63653846153846,,,,
Changeup,10,CH,2022-05-21,0,85.84,-2.2510000000000003,53.77,,,,
Sinker,23,SI,2022-05-21,0,92.32608695652172,-2.0900000000000003,53.53695652173913,,,,
Cutter,1,FC,2022-05-21,0,86.9,-2.06,53.56,,,,
Sinker,41,SI,2022-05-26,0,92.40731707317072,-2.0243902439024386,53.55073170731707,,,,
4-Seam Fastball,20,FF,2022-05-26,0,92.68500000000002,-2.0625,53.58050000000001,,,,
Knuckle Curve,35,KC,2022-05-26,0,79.0,-2.004,53.66771428571428,,,,
Changeup,9,CH,2022-05-26,0,85.48888888888888,-2.114444444444444,53.72444444444444,,,,
Cutter,4,FC,2022-05-26,0,87.55,-2.065,53.665,,,,
4-Seam Fastball,17,FF,2022-06-01,0,92.4529411764706,-2.086470588235294,53.519411764705886,,,,
Knuckle Curve,22,KC,2022-06-01,0,78.19090909090909,-1.9795454545454545,53.66272727272727,,,,
Changeup,20,CH,2022-06-01,0,85.91,-2.1565000000000003,53.67650000000001,,,,
Cutter,6,FC,2022-06-01,0,86.3,-2.055,53.56333333333334,,,,
Sinker,26,SI,2022-06-01,0,91.45000000000002,-2.0046153846153847,53.47269230769231,,,,
Knuckle Curve,22,KC,2022-06-08,0,79.0909090909091,-2.0477272727272724,53.8340909090909,,,,
4-Seam Fastball,35,FF,2022-06-08,0,92.82,-2.067142857142857,53.64,,,,
Cutter,11,FC,2022-06-08,0,87.86363636363636,-2.0900000000000003,53.61909090909089,,,,
Changeup,16,CH,2022-06-08,0,85.9125,-2.16875,53.79750000000001,,,,
Sinker,19,SI,2022-06-08,0,92.34736842105264,-2.0078947368421054,53.59894736842105,,,,
Knuckle Curve,29,KC,2022-06-13,0,79.0551724137931,-2.009310344827586,53.52965517241379,,,,
4-Seam Fastball,39,FF,2022-06-13,0,92.85384615384616,-2.0502564102564094,53.48846153846154,,,,
Sinker,20,SI,2022-06-13,0,92.48,-2.0125,53.465,,,,
