pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
Sinker,32,SI,2022-04-23,0,93.04062500000003,-1.666875,53.4834375,,,,
Changeup,4,CH,2022-04-23,0,87.19999999999999,-1.6325,53.55,,,,
4-Seam Fastball,15,FF,2022-04-23,0,93.35333333333332,-1.6766666666666663,53.450666666666656,,,,
Curveball,13,CU,2022-04-23,0,80.06153846153846,-1.7384615384615385,53.7,,,,
Sinker,39,SI,2022-04-29,0,92.48717948717947,-1.562051282051282,53.56358974358976,,,,
Curveball,14,CU,2022-04-29,0,79.85000000000001,-1.5971428571428572,53.65428571428573,,,,
Changeup,12,CH,2022-04-29,0,89.19166666666668,-1.620833333333333,53.56583333333333,,,,
4-Seam Fastball,6,FF,2022-04-29,0,93.63333333333333,-1.5083333333333335,53.59,,,,
Sinker,42,SI,2022-05-05,0,91.8095238095238,-1.6452380952380947,53.637619047619054,,,,
Changeup,14,CH,2022-05-05,0,87.67142857142856,-1.786428571428571,53.77571428571429,,,,
Curveball,16,CU,2022-05-05,0,78.49374999999999,-1.72625,53.863125,,,,
4-Seam Fastball,12,FF,2022-05-05,0,91.175,-1.6900000000000002,53.71333333333334,,,,
Curveball,21,CU,2022-05-11,0,78.73333333333333,-1.7209523809523812,53.64809523809523,,,,
4-Seam Fastball,16,FF,2022-05-11,0,92.18125,-1.6587499999999995,53.474375,,,,
Changeup,8,CH,2022-05-11,0,87.8625,-1.735,53.565000000000005,,,,
Sinker,30,SI,2022-05-11,0,91.95666666666668,-1.6726666666666663,53.48199999999999,,,,
Curveball,25,CU,2022-05-16,0,78.54,-1.624,53.72639999999999,,,,
Changeup,6,CH,2022-05-16,0,87.35000000000001,-1.67,53.806666666666665,,,,
4-Seam Fastball,14,FF,2022-05-16,0,93.02857142857142,-1.615714285714286,53.62785714285714,,,,
Sinker,29,SI,2022-05-16,0,92.45172413793104,-1.5403448275862066,53.59137931034484,,,,
Curveball,13,CU,2022-05-22,0,78.69230769230768,-1.883846153846154,53.73461538461539,,,,
Sinker,46,SI,2022-05-22,0,91.30434782608695,-1.792826086956522,53.62847826086957,,,,
4-Seam Fastball,10,FF,2022-05-22,0,91.63,-1.7900000000000005,53.556,,,,
Changeup,20,CH,2022-05-22,0,87.53500000000001,-1.8835,53.812500000000014,,,,
Curveball,13,CU,2022-05-28,0,77.93846153846154,-1.5915384615384611,53.63461538461539,,,,
Sinker,35,SI,2022-05-28,0,90.93714285714285,-1.6459999999999997,53.66371428571429,,,,
4-Seam Fastball,26,FF,2022-05-28,0,90.58846153846152,-1.658076923076923,53.64192307692308,,,,
Changeup,1,CH,2022-05-28,0,88.3,-1.7,53.92,,,,
Curveball,13,CU,2022-05-28,0,77.93846153846154,-1.5915384615384611,53.63461538461539,,,,
Sinker,35,SI,2022-05-28,0,90.93714285714285,-1.6459999999999997,53.66371428571429,,,,
4-Seam Fastball,26,FF,2022-05-28,0,90.58846153846152,-1.658076923076923,53.64192307692308,,,,
Changeup,1,CH,2022-05-28,0,88.3,-1.7,53.92,,,,
Sinker,12,SI,2022-08-01,0,93.1,-1.6625,53.6175,,,,
4-Seam Fastball,27,FF,2022-08-01,0,93.26296296296296,-1.6903703703703703,53.62925925925924,,,,
Curveball,28,CU,2022-08-01,0,79.63928571428572,-1.7210714285714286,53.86892857142857,,,,
Changeup,14,CH,2022-08-01,0,87.75714285714285,-1.855714285714286,53.79785714285714,,,,
Sinker,15,SI,2022-08-23,0,93.19333333333331,-1.6973333333333334,53.65866666666667,,,,
Curveball,42,CU,2022-08-23,0,79.34047619047618,-1.6938095238095234,53.837857142857146,,,,
Changeup,6,CH,2022-08-23,0,87.96666666666665,-1.7416666666666665,53.76333333333333,,,,
4-Seam Fastball,12,FF,2022-08-23,0,93.46666666666664,-1.6625,53.68833333333333,,,,
Curveball,32,CU,2022-08-28,0,79.39687500000002,-1.7571875,53.8478125,,,,
4-Seam Fastball,17,FF,2022-08-28,0,92.83529411764708,-1.763529411764706,53.63529411764705,,,,
Sinker,26,SI,2022-08-28,0,92.90384615384612,-1.7711538461538463,53.710384615384605,,,,
Changeup,6,CH,2022-08-28,0,87.48333333333333,-1.9466666666666663,53.93333333333333,,,,
Sinker,43,SI,2022-09-03,0,92.22325581395349,-1.7934883720930233,53.85302325581395,,,,
Curveball,19,CU,2022-09-03,0,78.97368421052632,-1.7989473684210522,54.00631578947369,,,,
4-Seam Fastball,5,FF,2022-09-03,0,92.26,-1.746,53.73,,,,
Changeup,2,CH,2022-09-03,0,87.8,-1.915,54.05,,,,
Curveball,12,CU,2022-09-09,0,78.66666666666667,-1.7700000000000002,53.8175,,,,
4-Seam Fastball,14,FF,2022-09-09,0,91.99285714285716,-1.8,53.55,,,,
Changeup,2,CH,2022-09-09,0,86.5,-1.915,53.685,,,,
Sinker,18,SI,2022-09-09,0,91.39444444444445,-1.8383333333333327,53.61833333333333,,,,
Changeup,5,CH,2022-09-17,0,86.7,-1.858,53.804,,,,
Curveball,16,CU,2022-09-17,0,78.90625,-1.7875,53.86375,,,,
4-Seam Fastball,8,FF,2022-09-17,0,91.875,-1.78625,53.6125,,,,
Sinker,19,SI,2022-09-17,0,91.6842105263158,-1.7942105263157897,53.72894736842107,,,,
Sinker,15,SI,2022-09-21,0,92.97333333333334,-1.658,53.742,,,,
Curveball,13,CU,2022-09-21,0,78.72307692307692,-1.6807692307692306,53.8976923076923,,,,
Changeup,4,CH,2022-09-21,0,87.275,-1.77,53.8325,,,,
4-Seam Fastball,9,FF,2022-09-21,0,92.5111111111111,-1.6888888888888889,53.77222222222222,,,,
Sinker,14,SI,2022-10-04,0,92.51428571428572,-1.740714285714286,53.763571428571424,,,,
Curveball,9,CU,2022-10-04,0,79.52222222222223,-1.788888888888889,53.97888888888889,,,,
Changeup,4,CH,2022-10-04,0,89.0,-1.8575,53.94,,,,
4-Seam Fastball,6,FF,2022-10-04,0,93.01666666666664,-1.7783333333333335,53.836666666666666,,,,
