pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
4-Seam Fastball,34,FF,2023-04-04,0,92.16176470588236,2.210294117647059,53.97382352941177,,,,
Slider,34,SL,2023-04-04,0,82.7970588235294,2.599705882352941,53.800588235294114,,,,
Changeup,5,CH,2023-04-04,0,84.34,2.374,53.826,,,,
4-Seam Fastball,51,FF,2023-04-09,0,90.94705882352942,2.2437254901960784,54.01039215686274,,,,
Slider,19,SL,2023-04-09,0,82.2578947368421,2.6573684210526314,53.819473684210536,,,,
Changeup,14,CH,2023-04-09,0,82.37142857142858,2.518571428571428,53.83928571428571,,,,
Changeup,22,CH,2023-05-04,0,83.44545454545454,2.271818181818181,53.97045454545453,,,,
Slider,21,SL,2023-05-04,0,82.58095238095238,2.4300000000000006,53.93666666666667,,,,
4-Seam Fastball,42,FF,2023-05-04,0,92.37619047619047,2.1933333333333334,54.19761904761905,,,,
Changeup,20,CH,2023-05-25,0,82.52,2.2215000000000003,53.818,,,,
Slider,30,SL,2023-05-25,0,82.82333333333332,2.361333333333333,53.95166666666667,,,,
4-Seam Fastball,33,FF,2023-05-25,0,92.13939393939393,2.0333333333333328,54.17212121212121,,,,
4-Seam Fastball,41,FF,2023-06-14,0,91.9780487804878,1.7092682926829263,54.3409756097561,,,,
Slider,25,SL,2023-06-14,0,81.89999999999999,2.0508,54.171600000000005,,,,
Changeup,13,CH,2023-06-14,0,83.1846153846154,1.8830769230769229,54.048461538461545,,,,
4-Seam Fastball,41,FF,2023-06-14,0,91.9780487804878,1.7092682926829263,54.3409756097561,,,,
Slider,25,SL,2023-06-14,0,81.89999999999999,2.0508,54.171600000000005,,,,
Changeup,13,CH,2023-06-14,0,83.1846153846154,1.8830769230769229,54.048461538461545,,,,
Changeup,13,CH,2023-09-09,0,84.2923076923077,2.177692307692308,53.62846153846153,,,,
4-Seam Fastball,37,FF,2023-09-09,0,93.39189189189187,1.99972972972973,53.86135135135135,,,,
Slider,18,SL,2023-09-09,0,79.75555555555553,2.428333333333333,53.71388888888888,,,,
Cutter,7,FC,2023-09-09,0,86.88571428571429,2.3285714285714287,53.74285714285714,,,,
Cutter,20,FC,2023-10-01,0,84.69500000000001,2.3560000000000003,53.8265,,,,
Slider,15,SL,2023-10-01,0,77.96000000000001,2.4593333333333334,53.76533333333334,,,,
4-Seam Fastball,40,FF,2023-10-01,0,92.445,2.0657500000000004,53.93125000000001,,,,
Changeup,14,CH,2023-10-01,0,80.99285714285713,2.3207142857142857,53.72928571428571,,,,
