pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
4-Seam Fastball,36,FF,2022-04-10,0,94.98888888888888,-0.9347222222222222,54.37805555555556,,,,
Changeup,21,CH,2022-04-10,0,85.2952380952381,-0.9280952380952382,54.423333333333325,,,,
Slider,14,SL,2022-04-10,0,82.22857142857143,-0.9121428571428573,54.41357142857142,,,,
Changeup,32,CH,2022-06-27,0,86.13125,-1.5296875,54.2465625,,,,
4-Seam Fastball,24,FF,2022-06-27,0,96.23333333333336,-1.5570833333333336,54.21416666666666,,,,
Slider,6,SL,2022-06-27,0,82.81666666666666,-1.4966666666666668,54.31999999999999,,,,
Changeup,6,CH,2022-07-03,0,86.45,-1.518333333333333,54.23,,,,
4-Seam Fastball,8,FF,2022-07-03,0,96.45,-1.57125,54.19500000000001,,,,
Slider,1,SL,2022-07-03,0,83.1,-1.39,54.36,,,,
4-Seam Fastball,28,FF,2022-07-05,0,96.02857142857142,-1.7267857142857137,54.1525,,,,
Changeup,28,CH,2022-07-05,0,85.57857142857142,-1.7953571428571429,54.27642857142856,,,,
Slider,2,SL,2022-07-05,0,82.45,-1.77,54.405,,,,
4-Seam Fastball,33,FF,2022-07-09,0,95.56969696969696,-1.7781818181818183,54.15939393939393,,,,
Changeup,25,CH,2022-07-09,0,85.3,-1.8244,54.2276,,,,
Slider,2,SL,2022-07-09,0,81.7,-1.86,54.36,,,,
4-Seam Fastball,8,FF,2022-07-14,0,96.325,-1.6225,54.20375,,,,
Changeup,12,CH,2022-07-14,0,86.05833333333334,-1.675,54.274166666666666,,,,
Slider,7,SL,2022-07-14,0,84.67142857142856,-1.74,54.25428571428571,,,,
4-Seam Fastball,8,FF,2022-07-29,0,96.2375,-1.86875,54.071250000000006,,,,
Slider,1,SL,2022-07-29,0,82.6,-1.96,54.31,,,,
Changeup,9,CH,2022-07-29,0,85.73333333333333,-1.8722222222222225,54.20555555555555,,,,
Slider,11,SL,2023-05-19,0,87.17272727272727,-1.4200000000000002,54.2709090909091,,,,
4-Seam Fastball,18,FF,2023-05-19,0,97.14444444444445,-1.4077777777777776,54.14111111111112,,,,
Changeup,9,CH,2023-05-19,0,86.32222222222222,-1.458888888888889,54.20444444444445,,,,
Changeup,5,CH,2023-06-03,0,87.17999999999999,-1.412,54.232000000000006,,,,
Slider,9,SL,2023-06-03,0,85.28888888888889,-1.4855555555555555,54.37777777777778,,,,
4-Seam Fastball,9,FF,2023-06-03,0,96.67777777777778,-1.407777777777778,54.26777777777778,,,,
Changeup,11,CH,2023-06-06,0,86.39090909090909,-1.5245454545454544,54.39454545454544,,,,
Slider,11,SL,2023-06-06,0,86.0181818181818,-1.560909090909091,54.38545454545454,,,,
4-Seam Fastball,22,FF,2023-06-06,0,97.02727272727276,-1.4522727272727272,54.38545454545454,,,,
Changeup,11,CH,2023-06-11,0,86.82727272727273,-1.7136363636363638,54.11727272727273,,,,
4-Seam Fastball,11,FF,2023-06-11,0,96.64545454545454,-1.6836363636363636,54.190000000000005,,,,
Slider,6,SL,2023-06-11,0,85.33333333333333,-1.6866666666666663,54.24,,,,
4-Seam Fastball,12,FF,2023-06-13,0,96.48333333333332,-1.4041666666666666,54.2575,,,,
Slider,4,SL,2023-06-13,0,85.625,-1.4474999999999998,54.38249999999999,,,,
Changeup,4,CH,2023-06-13,0,87.05,-1.3925,54.2425,,,,
Changeup,10,CH,2023-06-17,0,85.76,-1.5730000000000002,54.242,,,,
4-Seam Fastball,10,FF,2023-06-17,0,96.47,-1.511,54.253,,,,
Slider,4,SL,2023-06-17,0,84.875,-1.5775,54.375,,,,
Slider,11,SL,2023-06-21,0,84.67272727272729,-1.5663636363636364,54.35,,,,
4-Seam Fastball,9,FF,2023-06-21,0,97.22222222222224,-1.5455555555555551,54.34,,,,
Changeup,11,CH,2023-06-21,0,86.7,-1.578181818181818,54.42,,,,
Slider,10,SL,2023-06-23,0,86.64,-1.412,54.315,,,,
4-Seam Fastball,5,FF,2023-06-23,0,97.34,-1.2739999999999998,54.242,,,,
Changeup,13,CH,2023-06-23,0,86.69999999999999,-1.3046153846153847,54.21846153846153,,,,
4-Seam Fastball,11,FF,2023-08-17,0,96.9,-0.8745454545454546,54.33727272727272,,,,
Changeup,15,CH,2023-08-17,0,86.18666666666668,-0.9466666666666668,54.41266666666666,,,,
Slider,9,SL,2023-08-17,0,83.65555555555555,-1.0222222222222224,54.370000000000005,,,,
Changeup,5,CH,2023-08-19,0,85.9,-1.234,54.39,,,,
Slider,1,SL,2023-08-19,0,84.8,-1.12,54.32,,,,
4-Seam Fastball,4,FF,2023-08-19,0,97.075,-1.1325,54.365,,,,
4-Seam Fastball,11,FF,2023-08-23,0,97.07272727272726,-1.260909090909091,54.23545454545455,,,,
Slider,3,SL,2023-08-23,0,85.46666666666665,-1.4566666666666668,54.39666666666667,,,,
Changeup,7,CH,2023-08-23,0,86.57142857142857,-1.2971428571428572,54.28,,,,
Changeup,20,CH,2023-08-26,0,86.72999999999999,-1.1665,54.246500000000005,,,,
4-Seam Fastball,14,FF,2023-08-26,0,96.55,-1.087857142857143,54.19,,,,
Slider,10,SL,2023-08-26,0,83.21000000000001,-1.272,54.38099999999999,,,,
4-Seam Fastball,5,FF,2023-08-28,0,97.46,-1.674,54.334,,,,
Slider,7,SL,2023-08-28,0,87.55714285714285,-1.48,54.30285714285714,,,,
Changeup,4,CH,2023-08-28,0,86.69999999999999,-1.68,54.39,,,,
Changeup,3,CH,2023-08-30,0,88.0,-1.4733333333333334,54.26333333333333,,,,
Slider,5,SL,2023-08-30,0,88.67999999999999,-1.43,54.216,,,,
4-Seam Fastball,2,FF,2023-08-30,0,97.55,-1.51,54.275000000000006,,,,
4-Seam Fastball,15,FF,2023-09-02,0,97.17333333333336,-1.676666666666667,54.20933333333334,,,,
Changeup,14,CH,2023-09-02,0,87.05714285714285,-1.5985714285714288,54.315,,,,
Slider,8,SL,2023-09-02,0,88.425,-1.53125,54.29625,,,,
Slider,3,SL,2023-09-05,0,87.13333333333333,-1.5399999999999998,54.303333333333335,,,,
4-Seam Fastball,5,FF,2023-09-05,0,96.28,-1.886,54.262,,,,
Changeup,4,CH,2023-09-05,0,86.65,-1.81,54.3675,,,,
4-Seam Fastball,9,FF,2023-09-10,0,98.35555555555555,-1.6655555555555557,54.27333333333333,,,,
Changeup,8,CH,2023-09-10,0,87.425,-1.7325,54.42625,,,,
Slider,5,SL,2023-09-12,0,85.06,-1.93,53.92999999999999,,,,
4-Seam Fastball,10,FF,2023-09-12,0,95.46999999999998,-2.03,53.849,,,,
Changeup,8,CH,2023-09-12,0,85.77499999999999,-1.96,54.0275,,,,
4-Seam Fastball,3,FF,2023-09-17,0,96.9,-2.0900000000000003,54.23666666666666,,,,
Changeup,6,CH,2023-09-17,0,86.63333333333333,-1.935,53.863333333333344,,,,
Slider,2,SL,2023-09-17,0,87.4,-1.9,54.135000000000005,,,,
4-Seam Fastball,5,FF,2023-09-18,0,97.5,-1.884,54.114,,,,
Changeup,7,CH,2023-09-18,0,86.71428571428571,-1.9157142857142857,54.17142857142857,,,,
Slider,3,SL,2023-09-18,0,87.10000000000001,-1.8233333333333333,54.27666666666667,,,,
Changeup,6,CH,2023-09-22,0,87.10000000000001,-1.78,54.17,,,,
Slider,5,SL,2023-09-22,0,86.02000000000001,-1.73,54.032,,,,
4-Seam Fastball,7,FF,2023-09-22,0,96.87142857142858,-1.8857142857142857,54.09142857142857,,,,
Changeup,5,CH,2023-09-26,0,86.53999999999999,-2.0200000000000005,54.34400000000001,,,,
Slider,3,SL,2023-09-26,0,86.43333333333334,-1.97,54.376666666666665,,,,
4-Seam Fastball,9,FF,2023-09-26,0,96.1,-2.105555555555556,54.27222222222222,,,,
Changeup,16,CH,2023-09-27,0,86.925,-1.9643749999999995,54.31875000000001,,,,
Slider,19,SL,2023-09-27,0,86.75789473684209,-1.977368421052632,54.29947368421053,,,,
4-Seam Fastball,11,FF,2023-09-27,0,96.46363636363635,-2.075454545454545,54.22818181818182,,,,
Changeup,16,CH,2023-09-27,0,86.925,-1.9643749999999995,54.31875000000001,,,,
Slider,19,SL,2023-09-27,0,86.75789473684209,-1.977368421052632,54.29947368421053,,,,
4-Seam Fastball,11,FF,2023-09-27,0,96.46363636363635,-2.075454545454545,54.22818181818182,,,,
