pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
4-Seam Fastball,18,FF,2023-09-19,0,96.84444444444446,-1.2011111111111117,53.73555555555555,,,,
Slider,9,SL,2023-09-19,0,88.57777777777777,-1.2344444444444445,53.82,,,,
Curveball,2,CU,2023-09-19,0,81.55000000000001,-1.1150000000000002,53.985,,,,
Slider,12,SL,2023-09-23,0,88.84166666666665,-1.255,53.8675,,,,
4-Seam Fastball,21,FF,2023-09-23,0,96.5,-1.2376190476190476,53.75142857142856,,,,
Curveball,1,CU,2023-09-23,0,83.4,-1.42,53.91,,,,
Slider,15,SL,2023-09-29,0,90.14666666666668,-1.0486666666666669,53.66333333333333,,,,
4-Seam Fastball,15,FF,2023-09-29,0,97.42666666666668,-0.998,53.57666666666668,,,,
Curveball,2,CU,2023-09-29,0,85.25,-0.96,53.795,,,,
Slider,5,SL,2023-10-01,0,90.52,-1.088,53.634,,,,
Curveball,3,CU,2023-10-01,0,84.53333333333335,-1.0266666666666666,53.56333333333333,,,,
4-Seam Fastball,8,FF,2023-10-01,0,96.4625,-1.07375,53.61,,,,
