pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
4-Seam Fastball,22,FF,2023-06-04,0,94.6863636363636,-1.3263636363636364,53.75863636363636,,,,
Slider,13,SL,2023-06-04,0,85.16153846153846,-1.3976923076923076,53.7323076923077,,,,
Curveball,4,CU,2023-06-04,0,77.975,-1.16,53.875,,,,
Slider,33,SL,2023-06-09,0,83.77878787878787,-1.4303030303030304,53.94272727272726,,,,
4-Seam Fastball,43,FF,2023-06-09,0,92.97209302325584,-1.2313953488372091,53.92953488372093,,,,
Changeup,6,CH,2023-06-09,0,85.38333333333333,-1.6083333333333334,53.64833333333333,,,,
Curveball,4,CU,2023-06-09,0,74.775,-1.225,53.87,,,,
4-Seam Fastball,56,FF,2023-06-15,0,94.47142857142858,-1.2046428571428571,53.99732142857143,,,,
Slider,15,SL,2023-06-15,0,85.29333333333332,-1.3226666666666669,53.94933333333332,,,,
Changeup,8,CH,2023-06-15,0,86.15,-1.575,53.77875,,,,
Curveball,20,CU,2023-06-15,0,77.46,-1.154,53.9055,,,,
Slider,9,SL,2023-06-23,0,86.44444444444446,-1.461111111111111,54.00000000000001,,,,
4-Seam Fastball,41,FF,2023-06-23,0,94.41707317073173,-1.3675609756097562,54.04536585365854,,,,
Changeup,14,CH,2023-06-23,0,86.45,-1.5985714285714288,53.84928571428572,,,,
Curveball,9,CU,2023-06-23,0,76.1,-1.2333333333333334,54.114444444444445,,,,
4-Seam Fastball,55,FF,2023-07-30,0,94.54181818181816,-1.519090909090909,53.98254545454545,,,,
Slider,25,SL,2023-07-30,0,85.304,-1.6540000000000004,54.07039999999999,,,,
Curveball,6,CU,2023-07-30,0,76.14999999999999,-1.375,54.14833333333334,,,,
Changeup,7,CH,2023-07-30,0,85.77142857142857,-1.731428571428571,53.81428571428571,,,,
Changeup,13,CH,2023-09-28,0,86.16153846153847,-1.8069230769230769,53.76384615384615,,,,
4-Seam Fastball,28,FF,2023-09-28,0,96.45,-1.6075,53.90107142857143,,,,
Slider,11,SL,2023-09-28,0,85.4909090909091,-1.6909090909090911,53.83000000000001,,,,
Curveball,12,CU,2023-09-28,0,76.76666666666667,-1.4608333333333334,53.925,,,,
