pitch_name,pitch_num,pitch_type,game_date,injured,release_speed,release_pos_x,release_pos_y,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated
4-Seam Fastball,41,FF,2022-09-05,0,96.1390243902439,-1.2458536585365856,53.941951219512205,,,,
Knuckle Curve,23,KC,2022-09-05,0,82.5478260869565,-1.3782608695652174,54.12826086956522,,,,
Slider,12,SL,2022-09-05,0,93.03333333333336,-1.461666666666667,53.93333333333334,,,,
Split-Finger,3,FS,2022-09-05,0,89.13333333333334,-1.5066666666666666,53.74666666666666,,,,
4-Seam Fastball,54,FF,2022-09-13,0,96.69814814814816,-1.3029629629629629,53.95185185185186,,,,
Knuckle Curve,17,KC,2022-09-13,0,82.84117647058824,-1.5105882352941176,54.13999999999999,,,,
Slider,10,SL,2022-09-13,0,92.84,-1.483,54.026,,,,
Split-Finger,1,FS,2022-09-13,0,88.4,-1.7,54.03,,,,
4-Seam Fastball,22,FF,2022-09-19,0,96.7090909090909,-1.240909090909091,53.90136363636364,,,,
Knuckle Curve,18,KC,2022-09-19,0,83.46666666666665,-1.4449999999999996,54.036111111111104,,,,
Slider,6,SL,2022-09-19,0,92.95,-1.5650000000000002,54.02166666666667,,,,
Split-Finger,1,FS,2022-09-19,0,88.3,-1.63,53.94,,,,
Split-Finger,1,FS,2022-09-24,0,90.6,-1.92,53.76,,,,
4-Seam Fastball,12,FF,2022-09-24,0,97.68333333333334,-1.5333333333333332,53.715833333333336,,,,
Slider,5,SL,2022-09-24,0,95.44,-1.766,53.75599999999999,,,,
Knuckle Curve,5,KC,2022-09-24,0,84.3,-1.608,53.84400000000001,,,,
4-Seam Fastball,10,FF,2022-09-27,0,96.03000000000002,-1.3490000000000002,53.813,,,,
Knuckle Curve,10,KC,2022-09-27,0,83.76,-1.489,53.932,,,,
Slider,4,SL,2022-09-27,0,93.625,-1.535,53.8675,,,,
Sinker,2,SI,2022-09-27,0,95.3,-1.36,53.85,,,,
Split-Finger,1,FS,2022-09-27,0,89.6,-1.74,53.68,,,,
Knuckle Curve,7,KC,2022-10-01,0,83.67142857142858,-1.3514285714285712,53.98571428571429,,,,
4-Seam Fastball,8,FF,2022-10-01,0,97.1125,-1.2712500000000002,53.978750000000005,,,,
Slider,4,SL,2022-10-04,0,91.95,-1.53,53.945,,,,
4-Seam Fastball,15,FF,2022-10-04,0,96.05333333333331,-1.39,53.88133333333333,,,,
Knuckle Curve,17,KC,2022-10-04,0,83.69411764705882,-1.421176470588235,54.03588235294117,,,,
Knuckle Curve,26,KC,2023-04-03,0,83.23846153846154,-1.3157692307692306,53.92307692307692,,,,
Slider,22,SL,2023-04-03,0,90.79090909090908,-1.2731818181818182,53.93863636363636,,,,
4-Seam Fastball,40,FF,2023-04-03,0,95.8475,-1.06275,53.74500000000002,,,,
Split-Finger,5,FS,2023-04-03,0,87.97999999999999,-1.516,54.016,,,,
Knuckle Curve,33,KC,2023-04-09,0,83.60606060606062,-1.4754545454545458,54.123333333333335,,,,
4-Seam Fastball,28,FF,2023-04-09,0,96.34999999999998,-1.1839285714285717,53.70428571428571,,,,
Slider,35,SL,2023-04-09,0,92.07142857142856,-1.516857142857143,53.86428571428573,,,,
Split-Finger,1,FS,2023-04-09,0,89.5,-1.76,53.58,,,,
4-Seam Fastball,30,FF,2023-04-15,0,95.77,-1.122,53.75566666666668,,,,
Split-Finger,4,FS,2023-04-15,0,89.69999999999999,-1.5975,53.6575,,,,
Slider,39,SL,2023-04-15,0,92.77179487179488,-1.4500000000000002,53.831025641025626,,,,
Knuckle Curve,26,KC,2023-04-15,0,84.51153846153845,-1.4534615384615384,53.928461538461534,,,,
4-Seam Fastball,29,FF,2023-04-21,0,96.04137931034484,-1.137586206896552,53.818275862068965,,,,
Slider,34,SL,2023-04-21,0,92.10294117647058,-1.430588235294118,53.87558823529413,,,,
Knuckle Curve,30,KC,2023-04-21,0,83.73333333333332,-1.35,54.02766666666666,,,,
Slider,41,SL,2023-04-26,0,91.9609756097561,-1.29609756097561,54.03634146341465,,,,
Knuckle Curve,30,KC,2023-04-26,0,83.74,-1.261,54.09466666666666,,,,
4-Seam Fastball,21,FF,2023-04-26,0,95.68571428571428,-1.0,54.01714285714287,,,,
Split-Finger,3,FS,2023-04-26,0,89.43333333333334,-1.6366666666666667,53.94333333333333,,,,
Knuckle Curve,34,KC,2023-05-02,0,81.7676470588235,-1.3214705882352942,54.144411764705886,,,,
4-Seam Fastball,32,FF,2023-05-02,0,95.24687500000002,-1.1103125,53.90218749999998,,,,
Slider,29,SL,2023-05-02,0,91.3241379310345,-1.3479310344827586,54.0403448275862,,,,
Split-Finger,1,FS,2023-05-02,0,87.9,-1.61,53.83,,,,
Slider,27,SL,2023-05-08,0,92.44444444444444,-1.4333333333333331,53.53555555555557,,,,
4-Seam Fastball,45,FF,2023-05-08,0,95.94666666666664,-1.116888888888889,53.5342222222222,,,,
Knuckle Curve,21,KC,2023-05-08,0,82.47142857142856,-1.3742857142857143,53.62428571428572,,,,
Split-Finger,2,FS,2023-05-08,0,88.5,-1.5750000000000002,53.51,,,,
Knuckle Curve,25,KC,2023-05-14,0,83.40400000000001,-1.2856000000000003,53.83879999999999,,,,
Slider,25,SL,2023-05-14,0,,-1.3228000000000002,53.76480000000001,,,,
4-Seam Fastball,46,FF,2023-05-14,0,96.3217391304348,-1.1117391304347826,53.68456521739131,,,,
Split-Finger,2,FS,2023-05-14,0,88.15,-1.485,53.6,,,,
4-Seam Fastball,51,FF,2023-05-20,0,96.02745098039216,-1.1937254901960783,53.81901960784311,,,,
Split-Finger,5,FS,2023-05-20,0,87.34,-1.602,53.776,,,,
Knuckle Curve,25,KC,2023-05-20,0,82.92399999999999,-1.3792,54.01520000000001,,,,
Slider,16,SL,2023-05-20,0,91.98125,-1.443125,53.919375,,,,
Knuckle Curve,25,KC,2023-05-26,0,83.212,-1.4896000000000005,53.86279999999999,,,,
4-Seam Fastball,44,FF,2023-05-26,0,96.31136363636364,-1.4868181818181818,53.66613636363636,,,,
Slider,19,SL,2023-05-26,0,92.25789473684212,-1.5184210526315791,53.830000000000005,,,,
Slider,13,SL,2023-05-31,0,92.17692307692307,-1.4284615384615384,53.95384615384616,,,,
Knuckle Curve,30,KC,2023-05-31,0,82.74,-1.4016666666666666,53.99366666666666,,,,
4-Seam Fastball,52,FF,2023-05-31,0,95.52307692307691,-1.2705769230769233,53.86057692307692,,,,
Split-Finger,7,FS,2023-05-31,0,87.71428571428571,-1.5,53.86571428571428,,,,
4-Seam Fastball,43,FF,2023-06-06,0,95.63023255813954,-1.3774418604651164,53.89534883720929,,,,
Slider,41,SL,2023-06-06,0,91.21707317073168,-1.4534146341463414,53.983902439024384,,,,
Knuckle Curve,7,KC,2023-06-06,0,84.05714285714286,-1.5285714285714285,54.01285714285715,,,,
Split-Finger,5,FS,2023-06-06,0,89.6,-1.4360000000000002,53.84,,,,
Slider,18,SL,2023-06-13,0,91.33333333333331,-1.58,54.06444444444443,,,,
Knuckle Curve,37,KC,2023-06-13,0,83.23243243243245,-1.4575675675675677,54.18756756756756,,,,
4-Seam Fastball,41,FF,2023-06-13,0,96.54146341463417,-1.2904878048780486,53.91853658536584,,,,
Split-Finger,3,FS,2023-06-13,0,88.33333333333333,-1.76,53.85,,,,
4-Seam Fastball,43,FF,2023-06-19,0,95.88372093023256,-1.3344186046511628,53.88372093023256,,,,
Knuckle Curve,23,KC,2023-06-19,0,82.83043478260868,-1.4508695652173909,53.95434782608695,,,,
Slider,22,SL,2023-06-19,0,92.21363636363635,-1.4727272727272729,53.98318181818181,,,,
Sweeper,2,ST,2023-06-19,0,82.8,-1.495,53.95,,,,
Split-Finger,8,FS,2023-06-19,0,88.48750000000001,-1.4125,53.70375,,,,
Slider,14,SL,2023-06-25,0,92.77142857142856,-1.470714285714286,53.888571428571424,,,,
Knuckle Curve,23,KC,2023-06-25,0,83.50000000000001,-1.393478260869565,53.96391304347826,,,,
4-Seam Fastball,53,FF,2023-06-25,0,96.63396226415092,-1.3349056603773588,53.8354716981132,,,,
Split-Finger,2,FS,2023-06-25,0,88.85,-1.345,53.77,,,,
Sweeper,3,ST,2023-06-25,0,85.26666666666667,-1.51,53.866666666666674,,,,
Sinker,4,SI,2023-06-25,0,96.025,-1.3025,53.88249999999999,,,,
Knuckle Curve,15,KC,2023-07-01,0,83.34666666666666,-1.4293333333333331,53.833333333333336,,,,
4-Seam Fastball,57,FF,2023-07-01,0,95.84912280701752,-1.2433333333333332,53.620175438596505,,,,
Slider,15,SL,2023-07-01,0,91.90666666666668,-1.4206666666666663,53.72666666666667,,,,
Split-Finger,2,FS,2023-07-01,0,87.35,-1.4449999999999998,53.3,,,,
Sweeper,2,ST,2023-07-01,0,84.8,-1.505,53.355,,,,
4-Seam Fastball,48,FF,2023-07-07,0,95.54583333333336,-1.3170833333333332,53.96375000000001,,,,
Knuckle Curve,17,KC,2023-07-07,0,82.6470588235294,-1.4323529411764702,54.095882352941175,,,,
Split-Finger,5,FS,2023-07-07,0,88.0,-1.624,54.076,,,,
Slider,16,SL,2023-07-07,0,91.525,-1.4287500000000002,54.025000000000006,,,,
Sweeper,2,ST,2023-07-07,0,84.6,-1.5550000000000002,54.29,,,,
Knuckle Curve,17,KC,2023-07-18,0,81.65882352941175,-1.7223529411764706,53.93058823529413,,,,
Slider,18,SL,2023-07-18,0,91.48333333333332,-1.746666666666667,53.84666666666666,,,,
4-Seam Fastball,45,FF,2023-07-18,0,94.9111111111111,-1.6997777777777776,53.81244444444443,,,,
Sweeper,12,ST,2023-07-18,0,84.11666666666666,-1.958333333333333,53.93416666666666,,,,
Split-Finger,7,FS,2023-07-18,0,87.74285714285715,-1.9542857142857144,53.82142857142857,,,,
4-Seam Fastball,46,FF,2023-07-23,0,96.0304347826087,-1.580869565217391,53.81565217391304,,,,
Knuckle Curve,18,KC,2023-07-23,0,83.40555555555554,-1.6872222222222222,53.926666666666655,,,,
Sinker,1,SI,2023-07-23,0,95.7,-1.82,53.81,,,,
Split-Finger,10,FS,2023-07-23,0,88.83999999999999,-1.7799999999999998,53.727,,,,
Slider,9,SL,2023-07-23,0,92.36666666666666,-1.7666666666666666,53.85888888888889,,,,
Sweeper,4,ST,2023-07-23,0,85.6,-1.93,53.9425,,,,
Slider,24,SL,2023-07-29,0,91.25833333333333,-1.3495833333333331,53.71,,,,
Sweeper,7,ST,2023-07-29,0,83.85714285714286,-1.6028571428571428,53.96857142857143,,,,
4-Seam Fastball,39,FF,2023-07-29,0,95.84615384615384,-1.2594871794871794,53.71846153846154,,,,
Knuckle Curve,19,KC,2023-07-29,0,81.96315789473684,-1.3178947368421052,53.81105263157896,,,,
Split-Finger,6,FS,2023-07-29,0,88.38333333333333,-1.6733333333333336,53.801666666666655,,,,
Slider,32,SL,2023-08-04,0,91.159375,-1.48125,53.5978125,,,,
Knuckle Curve,22,KC,2023-08-04,0,82.11818181818182,-1.4631818181818184,53.70409090909091,,,,
Split-Finger,3,FS,2023-08-04,0,88.13333333333333,-1.596666666666667,53.620000000000005,,,,
4-Seam Fastball,33,FF,2023-08-04,0,95.58484848484846,-1.3066666666666669,53.59787878787879,,,,
Sweeper,3,ST,2023-08-04,0,85.06666666666666,-1.7633333333333334,53.6,,,,
Knuckle Curve,13,KC,2023-08-10,0,81.89230769230768,-1.5446153846153845,53.73384615384615,,,,
4-Seam Fastball,38,FF,2023-08-10,0,95.72894736842105,-1.5228947368421053,53.65210526315791,,,,
Slider,36,SL,2023-08-10,0,91.43333333333334,-1.6052777777777776,53.72222222222222,,,,
Split-Finger,8,FS,2023-08-10,0,86.60000000000001,-1.62,53.650000000000006,,,,
Sweeper,2,ST,2023-08-10,0,83.7,-1.665,53.74,,,,
4-Seam Fastball,16,FF,2023-08-15,0,96.25625,-1.3225,53.805625,,,,
Split-Finger,3,FS,2023-08-15,0,88.76666666666667,-1.62,53.86333333333334,,,,
Knuckle Curve,2,KC,2023-08-15,0,84.65,-1.295,53.925,,,,
Slider,6,SL,2023-08-15,0,91.93333333333334,-1.4433333333333334,53.95166666666668,,,,
Sweeper,2,ST,2023-08-15,0,87.1,-1.455,53.925,,,,
4-Seam Fastball,48,FF,2023-08-20,0,95.4208333333333,-1.281458333333333,53.65749999999999,,,,
Knuckle Curve,20,KC,2023-08-20,0,82.16,-1.4444999999999997,53.7775,,,,
Slider,11,SL,2023-08-20,0,91.9,-1.421818181818182,53.70818181818181,,,,
Sweeper,2,ST,2023-08-20,0,86.05000000000001,-1.57,53.895,,,,
Split-Finger,1,FS,2023-08-20,0,88.7,-1.73,53.68,,,,
Split-Finger,4,FS,2023-08-26,0,88.67499999999998,-1.4825,53.5225,,,,
Knuckle Curve,22,KC,2023-08-26,0,83.07727272727271,-1.338181818181818,53.727727272727286,,,,
4-Seam Fastball,54,FF,2023-08-26,0,95.42407407407408,-1.2583333333333333,53.56000000000001,,,,
Slider,11,SL,2023-08-26,0,91.06363636363638,-1.428181818181818,53.66181818181818,,,,
Knuckle Curve,24,KC,2023-09-02,0,82.45833333333331,-1.22625,53.707083333333344,,,,
Slider,12,SL,2023-09-02,0,90.49166666666667,-1.2091666666666665,53.73416666666666,,,,
4-Seam Fastball,43,FF,2023-09-02,0,94.80697674418604,-1.1144186046511626,53.60488372093023,,,,
Split-Finger,13,FS,2023-09-02,0,87.75384615384617,-1.476153846153846,53.63307692307691,,,,
Sweeper,2,ST,2023-09-02,0,85.6,-1.29,53.645,,,,
Slider,13,SL,2023-09-08,0,91.56153846153848,-1.254615384615385,53.81384615384616,,,,
4-Seam Fastball,51,FF,2023-09-08,0,94.7156862745098,-1.1209803921568628,53.713137254901966,,,,
Sweeper,3,ST,2023-09-08,0,84.23333333333333,-1.51,53.69,,,,
Split-Finger,4,FS,2023-09-08,0,88.74999999999999,-1.31,53.815,,,,
Knuckle Curve,14,KC,2023-09-08,0,82.50714285714285,-1.2071428571428573,53.77428571428571,,,,
4-Seam Fastball,54,FF,2023-09-13,0,95.63148148148149,-0.9927777777777776,53.687407407407406,,,,
Knuckle Curve,13,KC,2023-09-13,0,82.24615384615385,-1.066923076923077,53.7946153846154,,,,
Slider,9,SL,2023-09-13,0,92.05555555555556,-1.077777777777778,53.75888888888889,,,,
Split-Finger,2,FS,2023-09-13,0,87.6,-1.215,53.78,,,,
4-Seam Fastball,45,FF,2023-09-19,0,94.76222222222223,-1.1126666666666667,53.73088888888888,,,,
Split-Finger,6,FS,2023-09-19,0,87.53333333333335,-1.445,53.75333333333333,,,,
Slider,15,SL,2023-09-19,0,90.4,-1.2013333333333334,53.78333333333333,,,,
Knuckle Curve,19,KC,2023-09-19,0,81.71052631578948,-1.1968421052631584,53.83578947368422,,,,
Slider,13,SL,2023-09-24,0,92.12307692307694,-1.1700000000000002,53.75538461538462,,,,
Knuckle Curve,14,KC,2023-09-24,0,81.92857142857143,-1.2699999999999998,53.855714285714285,,,,
4-Seam Fastball,30,FF,2023-09-24,0,95.17000000000002,-1.1243333333333336,53.722,,,,
Split-Finger,8,FS,2023-09-24,0,88.53750000000001,-1.4049999999999998,53.715,,,,
4-Seam Fastball,9,FF,2023-10-01,0,96.5222222222222,-1.2044444444444449,53.68222222222222,,,,
Knuckle Curve,2,KC,2023-10-01,0,84.25,-1.21,53.765,,,,
Slider,4,SL,2023-10-01,0,94.6,-1.2525,53.8125,,,,
